,,,,,,,,,,,,
,,,, ,Glossary,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
, ,Ref,,,Performances,Lex 6,Lex 5,Lex 4,Lex 3,Lex 2,Lex 1,
,,Deu 32:33,,,ראש פתנים,,,,,פֶּתֶן,רֹאש,724
,,Deu 32:35,,,יום אידם,,,,,אֵיד,יוֹם,725
,,Deu 32:38,,,חלב זבחימו,,,,,זֶבַח,חָלָב,726
,,Deu 32:38,,,יין נסיכם,,,,,נָסִיךְ,יַיִן,727
,,Deu 32:41,,,ברק חרבי,,,,,חֶרֶב,בָּרָק,728
,,Deu 32:42,,,מדם חלל,,,,,חָלָל,דָּם,729
,,Deu 32:42,,,מראש פרעות אויב,,,,אֹיֵב,פֶּרַע,רֹאש,730
,,Deu 32:43,,,דם עבדיו,,,,,עֶבֶד,דָּם,731
,,Deu 32:44,,,כל דברי השירה  ,,,,,שִירָה,דָּבָר ,732
,,Deu 32:44,,,באזני העם,,,,,עַם,אֹזֶן,733
,,Deu 32:46,,,כל דברי התורה ,,,,,תּוֹרָה,דָּבָר ,734
,,Deu 32:49,,,הר העברים,,,,,עֲבָרִים,הַר,735
,,Deu 32:49,,,הר נבו,,,,,נְבוֹ,הַר,736
,,Deu 32:49,,,בארץ מואב,,,,,מוֹאָב,אֶרֶץ,737
,,Deu 32:49,,,ארץ כנען,,,,,כְּנָעָן,אֶרֶץ,738
,,Deu 32:49,,,לבני ישראל,,,,,יִשְרָאֵל,בֵּן,739
,,Deu 32:51,,,בני ישראל,,,,,יִשְרָאֵל,בֵּן,740
,,Deu 32:51,,,במי מריבת קדש,,,,קָדֵש,מְרִיבָה,מַיִם,741
,,Deu 32:51,,,מדבר צן,,,,,צִן,מִדְבָּר,742
,,Deu 32:51,,,בני ישראל,,,,,יִשְרָאֵל,בֵּן,743
,,Deu 32:52,,,לִבְנֵ֥י יִשְׂרָאֵֽל,,,,,יִשְרָאֵל,בֵּן,744
,,Deu 32:53,,,איש האלהים ,,,,,אֱלֹהִים,אִיש,745
,,Deu 33:1,,,בני ישראל,,,,,יִשְרָאֵל,בֵּן,746
,,Deu 33:2,,,מהר פארן,,,,,פָארָן,הַר,747
,,Deu 33:2,,,מרבבת קדש,,,,,קֹדֶש,רְבָבָה,748
,,Deu 33:4,,,קְהִלַּ֥ת יַעֲקֹֽב,,,,,יַעֲקֹב,קְהִלָּה,749
,,Deu 33:5,,,ראשי עם,,,,,עַם,רֹאש,750
,,Deu 33:5,,,שבטי ישראל,,,,,יִשְרָאֵל,שֶבֶט,751
,,Deu 33:7,,,קול יהודה,,,,,יְהוּדָה,קוֹל,752
,,Deu 33:8,,,מי מריבה,,,,,מְרִיבָה,מַיִם,753
,,Deu 33:11,,,ופעל ידיו,,,,,יָד,פֹּעַל,754
,,Deu 33:12,,,ידיד יהוה,,,,,יְהֹוָה,יָדִיד,755
,,Deu 33:13,,,מְבֹרֶכֶת יְהוָה,,,,,יְהֹוָה,מְבֹרָךְ,756
,,Deu 33:13,,,ממגד שמים,,,,,שָמַיִם,מֶגֶד,757
,,Deu 33:14,,,וממגד תבואת שמש,,,,שֶמֶש,תְּבוּאָה,מֶגֶד,758
,,Deu 33:14,,,וממגד גרש ירחים,,,,יֶרַח,גֶּרֶש,מֶגֶד,759
,,Deu 33:15,,,ומראש הררי קדם,,,,קֶדֶם,הַר,רֹאש,760
,,Deu 33:15,,,וממגד גבעות עולם,,,,עוֹלָם,גִּבְעָה,מֶגֶד,761
,,Deu 33:16,,,וממגד ארץ  ,,,,,אֶרֶץ,מֶגֶד,762
,,Deu 33:16,,,וּרְצוֹן שֹׁכְנִי סְנֶה,,,,סְנֶה,שֹכֵן,רָצוֹן,763
,,Deu 33:16,,,לראש יוסף,,,,,יוֹסֵף,רֹאש,764
,,Deu 33:16,,,ולקדקד נזיר אחיו,,,,אָח,נָזִיר,קֹדְקֹד,765
,,Deu 33:17,,,בכור שורו,,,,,שוֹר,בְּכוֹר,766
,,Deu 33:17,,,וקרני ראם,,,,,רְאֵם,קֶרֶן,767
,,Deu 33:17,,,אפסי ארץ,,,,,אֶרֶץ,אֶפֶס,768
,,Deu 33:19,,,זבחי צדק,,,,,צֶדֶק,זֶבַח,769
,,Deu 33:19,,,שפע ימים,,,,,יוֹם,שֶפַע,770
,,Deu 33:19,,,וּשְׂפֻנֵי טְמוּנֵי חוֹל,,,,חוֹל,טָמוּן,שָפוּן,771
,,Deu 33:20,,,מַרְחִיב גָּד,,,,,גָּד,מַרְחִיב,772
,,Deu 33:21,,,חלקת מחקק,,,,,מְחֹקֵק,חֶלְקָה,773
,,Deu 33:21,,,ראשי עם,,,,,עַם,רֹאש,774
,,Deu 33:21,,,צדקת יהוה,,,,,יְהֹוָה,צְדָקָה,775
,,Deu 33:22,,,גּ֣וּר אַרְיֵ֑ה,,,,,אַרְיֵה,גוּר,776
,,Deu 33:23,,,שְׂבַ֣ע רָצֹ֔ון,,,,,רָצוֹן,שָבֵעַ,777
,,Deu 33:23,,,בִּרְכַּ֣ת יְהוָ֑ה,,,,,יְהֹוָה,בְּרָכָה,778
,,Deu 33:24,,,רְצוּי אֶחָיו,,,,,אָח,רָצוּי,779
,,Deu 33:27,,,אלהי קדם,,,,,קֶדֶם,אֱלֹהִים,780
,,Deu 33:27,,,זְרֹעֹ֣ת עֹולָ֑ם,,,,,עוֹלָם,זְרוֹעַ,781
,,Deu 33:28,,,עין יעקב,,,,,יַעֲקֹב,עַיִן,782
,,Deu 33:28,,,ארץ דגן ותירוש,,,,תִּירוֹש,דָּגָן,אֶרֶץ,783
,,Deu 33:29,,,מגן עזרך,,,,,עֵזֶר,מָגֵן,784
,,Deu 33:29,,,חרב גאותך,,,,,גַּאֲוָה,חֶרֶב,785
,,Deu 34:1,,,מערבת מואב,,,,,מוֹאָב,עֲרָבָה,786
,,Deu 34:1,,,הר נבו,,,,,נְבוֹ,הַר,787
,,Deu 34:2,,,ראש הפסגה,,,,,פִּסְגָּה,רֹאש,788
,,Deu 34:2,,,ארץ אפרים,,,,,אֶפְרַיִם,אֶרֶץ,789
,,Deu 34:2,,,כל ארץ יהודה,,,,,יְהוּדָה,אֶרֶץ,790
,,Deu 34:3,,,בִּקְעַ֧ת יְרֵחֹ֛ו,,,,,יְרִיחוֹ,בִּקְעָה ,791
,,Deu 34:3,,,עִ֥יר הַתְּמָרִ֖ים,,,,,תָּמָר,עִיר,792
,,Deu 34:5,,,עבד יהוה,,,,,יְהֹוָה,עֶבֶד,793
,,Deu 34:5,,,בארץ מואב,,,,,מוֹאָב,אֶרֶץ,794
,,Deu 34:6,,,בארץ מואב,,,,,מואָב,אֶרֶץ,795
,,Deu 34:7,,,בן מאה ועשרים,,,,עֶשְרִים,מֵאָה,בֵּן,796
,,Deu 34:8,,,בני ישראל,,,,,יִשְרָאֵל,בֵּן,797
,,Deu 34:8,,,בערבת מואב,,,,,מוֹאָב,עֲרָבָה,798
,,Deu 34:8,,,ימי בכי אבל משה,,,מֹשֶה,אֵבֶל,בְּכִי,יוֹם,799
,,Deu 34:9,,,רוח חכמה,,,,,חָכְמָה,רוּחַ,800
,,Deu 34:9,,,בני ישראל,,,,,יִשְרָאֵל,בֵּן,801
,,Deu 34:11,,,בארץ מצרים,,,,,מִצְרַיִם,אֶרֶץ,802
,,Deu 34:12,,,לעיני כל ישראל,,,,,יִשְרָאֵל,עַיִן,803
,,Prov 1:1,,,משלי שלמה ,,,,,שְלֹמֹה,מָשָל,804
,,Prov 1:1,,,בן דוד,,,,,דָּוִד,בֵּן,805
,,Prov 1:1,,,מלך ישראל,,,,,יִשְרָאֵל,מֶלֶךְ,806
,,Prov 1:2,,,אִמְרֵי בִינָה,,,,,בִּינָה,אֵמֶר,807
,,Prov 1:3,,,מוּסַר הַשְׂכֵּל,,,,,הַשְכֵּל,מוּסָר,808
,,Prov 1:6,,,דברי חכמים,,,,,חָכָם,דָּבָר ,809
,,Prov 1:7,,,יראת יהוה,,,,,יְהֹוָה,יִרְאָה,810
,,Prov 1:7,,,ראשית דעת,,,,,דַּעַת,רֵאשִית,811
,,Prov 1:8,,,מוסר אביך,,,,,אָב ,מוּסָר,812
,,Prov 1:8,,,תורת אמך,,,,,אֵם,תּוֹרָה,813
,,Prov 1:9,,,לוית חן,,,,,חֵן,לִוְיָה,814
,,Prov 1:12,,,כִּשְׁאוֹל חַיִּים,,,,,חַיִּים,שְאוֹל,815
,,Prov 1:12,,,כְּיוֹרְדֵי בוֹר,,,,,בּוֹר,יֹרֵד,816
,,Prov 1:17,,,בעיני כל בעל כנף,,,,כָּנָף,בַּעַל,עַיִן,817
,,Prov 1:19,,,ארחות כל בצע,,,,,בֹּצֵעַ,אֹרַח,818
,,Prov 1:19,,,נפש בעליו,,,,,בָּעָל,נֶפֶש,819
,,Prov 1:21,,,בפתחי שערים,,,,,שַעַר,פֶּתַח,820
,,Prov 1:29,,,וְיִרְאַ֥ת יְ֝הֹוָ֗ה,,,,,יְהֹוָה,יִרְאָה,821
,,Prov 1:31,,,מפרי דרכם,,,,,דֶּרֶךְ,פְּרִי,822
,,Prov 1:32,,,משובת פתים,,,,,פֶּתִי,מְשוּבָה,823
,,Prov 1:32,,,ושלות כסילים,,,,,כְּסִיל,שַלְוָה,824
,,Prov 1:33,,,מִפַּ֥חַד רָעָֽה,,,,,רָעָה,פַּחַד,825
,,Prov 2:5,,,יראת יהוה,,,,,יְהֹוָה,יִרְאָה,826
,,Prov 2:5,,,ודעת אלהים,,,,,אֱלֹהִים,דַּעַת,827
,,Prov 2:7,,,לְהֹלְכֵי תֹם,,,,,תֹּם,הֹלֵךְ,828
,,Prov 2:8,,,ארחות משפט,,,,,מִשְפָּט,אֹרַח,829
,,Prov 2:8,,,ודרך חסידו,,,,,חָסִיד,דֶּרֶךְ,830
,,Prov 2:9,,,כָּל־מַעְגַּל־טֹֽוב,,,,,טוֹב,מַעֲגָל,831
,,Prov 2:13,,,ארחות ישר,,,,,יֹשֶר ,אֹרַח,832
,,Prov 2:13,,,בדרכי חשך,,,,,חֹשֵךְ,דֶּרֶךְ,833
,,Prov 2:14,,,בְּֽתַהְפֻּכֹ֥ות רָֽע,,,,,רַע ,תַּהְפוּכָה,834
,,Prov 2:17,,,אלוף נעוריה,,,,,נְעוּרִים,אַלּוּף,835
,,Prov 2:17,,,ברית אלהיה,,,,,אֱלֹהִים,בְּרִית,836
,,Prov 2:19,,,ארחות חיים,,,,,חַיִּים,אֹרַח,837
,,Prov 2:19,,,בדרך טובים,,,,,טוֹב,דֶּרֶךְ,838
,,Prov 2:20,,,בְּדֶ֣רֶךְ טֹובִ֑ים,,,,,טוֹב,דֶּרֶךְ,839
,,Prov 2:20,,,וארחות צדיקים,,,,,צַדִּיק,אֹרַח,840
,,Prov 3:2,,,ארך ימים,,,,,יוֹם,אֹרֶךְ ,841
,,Prov 3:2,,,ושנות חיים,,,,,חַיִּים,שָנָה,842
,,Prov 3:3,,,לוח לבך,,,,,לֵב,לוּחַ,843
,,Prov 3:4,,,בְּעֵינֵ֖י אֱלֹהִ֣ים וְאָדָֽם,,,,אָדָם,אֱלֹהִים,עַיִן,844
,,Prov 3:9,,,ומראשית כל תבואתך,,,,,תְּבוּאָה,רֵאשִית,845
,,Prov 3:11,,,מוסר יהוה,,,,,יְהֹוָה,מוּסָר,846
,,Prov 3:14,,,מסחר כסף,,,,,כֶּסֶף,מִסְחָר,847
,,Prov 3:16,,,ארך ימים,,,,,יוֹם,אֹרֶךְ ,848
,,Prov 3:17,,,דרכי נעם,,,,,נֹעַם,דֶּרֶךְ,849
,,Prov 3:18,,,עֵץ־חַיִּ֣ים,,,,,חַיִּים,עֵץ,850
,,Prov 3:25,,,וּמִשֹּׁאַ֥ת רְ֝שָׁעִ֗ים,,,,,רָשָע,שוֹאָה,851
,,Prov 3:27,,,לאל ידיך,,,,,יָד,אֵל,852
,,Prov 3:31,,,בְּאִ֣ישׁ חָמָ֑ס,,,,,חָמָס,אִיש,853
,,Prov 3:32,,,תועבת יהוה,,,,,יְהֹוָה,תּוֹעֵבָה,854
,,Prov 3:33,,,מארת יהוה,,,,,יְהֹוָה,מְאֵרָה,855
,,Prov 3:33,,,בבית רשע,,,,,רָשָע,בָּיִת,856
,,Prov 3:33,,,ונוה צדיקים,,,,,צַדִּיק,נָוֶה,857
,,Prov 3:34,,,מ֣וּסַר אָ֑ב,,,,,אָב ,מוּסָר,858
,,Prov 3:35,,,דְּבָרַ֥י לִבֶּ֑ךָ,,,,,לֵב,דָּבָר ,859
,,Prov 4:5,,,מאמרי פי,,,,,פֶּה,אֵמֶר,860
,,Prov 4:9,,,לוית חן ,,,,,חֵן,לִוְיָה,861
,,Prov 4:9,,,עטרת תפארת,,,,,תִּפְאֶרֶת,עֲטָרָה,862
,,Prov 4:11,,,בדרך חכמה,,,,,חָכְמָה,דֶּרֶךְ,863
,,Prov 4:11,,,במעגלי ישר,,,,,יֹשֶר,מַעֲגָל,864
,,Prov 4:14,,,בארח רשעים,,,,,רָשָע,אֹרַח,865
,,Prov 4:14,,,בדרך רעים,,,,,רַע,דֶּרֶךְ,866
,,Prov 4:17,,,לחם רשע ,,,,,רֶשַע,לֶחֶם,867
,,Prov 4:17,,,ויין חמסים,,,,,חָמָס,יַיִּן,868
,,Prov 4:18,,,וְאֹרַח צַדִּיקִים,,,,,צַדִּיק,אֹרַח,869
,,Prov 4:18,,,כְּאוֹר נֹגַהּ,,,,,נֹגַהּ,אוֹר,870
,,Prov 4:18,,,נְכוֹן הַיּוֹם,,,,,יוֹם,נָכוֹן,871
,,Prov 4:19,,,דֶּרֶךְ רְשָׁעִים,,,,,רָשָע,דֶּרֶך,872
,,Prov 4:23,,,תוצאות חיים,,,,,חַיִּים,תּוֹצָאָה,873
,,Prov 4:24,,,עקשות פה,,,,,פֶּה,עִקְּשוּת,874
,,Prov 4:24,,,ולזות שפתים,,,,,שָפָה,לָזוּת,875
,,Prov 4:26,,,מעגל רגלך,,,,,רֶגֶל,מַעֲגָל,876
,,Prov 5:4,,,כחרב פיות,,,,,פֶּה,חֶרֶב,877
,,Prov 5:6,,,ארח חיים,,,,,חַיִּים,אֹרַח,878
,,Prov 5:7,,,מאמרי פי,,,,,פֶּה,אֵמֶר,879
,,Prov 5:8,,,פתח ביתה,,,,,בָּיִת,פֶּתַח,880
,,Prov 5:10,,,בבית נכרי,,,,,נָכְרִי,בָּיִת,881
,,Prov 5:13,,,בקול מורי,,,,,מוֹרֶה,קוֹל,882
,,Prov 5:16,,,פלגי מים,,,,,מַיִם,פֶּלֶג,883
,,Prov 5:18,,,מאשת נעורך,,,,,נְעוּרִים,אִשָּה,884
,,Prov 5:19,,,אילת אהבים,,,,,אַהֵב,אַיָּלָה,885
,,Prov 5:19,,,ויעלת חן,,,,,חֵן,יַעֲלָה,886
,,Prov 5:20,,,חק נכריה,,,,,נָכְרִי,חֹק,887
,,Prov 5:21,,,עיני יהוה,,,,,יְהֹוָה,עַיִן,888
,,Prov 5:21,,,דרכי איש,,,,,אִיש,דֶּרֶךְ,889
,,Prov 5:22,,,ובחבלי חטאתו,,,,,חֵטְא,חֶבֶל,890
,,Prov 5:23,,,וברב אולתו,,,,,אִוֶּלֶת,רַב,891
,,Prov 6:2,,,באמרי פיך,,,,,פֶּה,אֵמֶר ,892
,,Prov 6:2,,,באמרי פיך,,,,,פֶּה,אֵמֶר ,893
,,Prov 6:3,,,בכף רעך,,,,,רֵעַ,כַּף ,894
,,Prov 6:10,,,חִבֻּ֖ק יָדַ֣יִם,,,,,יָד,חִבּק,895
,,Prov 6:12,,,אדם בליעל,,,,,בְּלִיָעָל,אָדָם,896
,,Prov 6:12,,,איש און,,,,,אָוֶן,אִיש,897
,,Prov 6:12,,,עקשות פה,,,,,פֶּה,עִקְשוּת ,898
,,Prov 6:16,,,תועבות נפשו,,,,,נֶפֶש,תּוֹעֵבָה,899
,,Prov 6:17,,,לְשֹׁ֣ון שָׁ֑קֶר,,,,,שֶקֶר,לָשוֹן,900
,,Prov 6:18,,,מַחְשְׁבֹ֣ות אָ֑וֶן,,,,,אָוֶן,מַחְשָבָה,901
,,Prov 6:19,,,עֵ֣ד שָׁ֑קֶר,,,,,שֶקֶר,עֵד,902
,,Prov 6:20,,,מצות אביך,,,,,אָב,מִצְוָה,903
,,Prov 6:20,,,תורת אמך,,,,,אֵם,תּוֹרָה,904
,,Prov 6:23,,,ודרך חיים,,,,,חַיִּים,דֶּרֶךְ,905
,,Prov 6:23,,,תוכחות מוסר,,,,,מוּסָר,תּוֹכַחַת,906
,,Prov 6:24,,,מאשת רע,,,,,רֵעַ,אִשָּה ,907
,,Prov 6:24,,,מחלקת לשון,,,,,לָשוֹן,חֶלְקָה,908
,,Prov 6:26,,,ככר לחם,,,,,לֶחֶם,כִּכָּר,909
,,Prov 6:26,,,ואשת איש,,,,,אִיש,אִשָּה,910
,,Prov 6:29,,,אשת רעהו,,,,,רֵעַ,אִשָּה,911
,,Prov 6:31,,,כל הון ביתו,,,,,בָּיִת,הוֹן,912
,,Prov 6:32,,,חֲסַר־לֵ֑ב,,,,,לֵב,חָסֵר,913
,,Prov 6:34,,,חמת גבר,,,,,גֶּבֶר,חֵמָה,914
,,Prov 6:34,,,ביום נקם,,,,,נָקָם,יוֹם,915
,,Prov 6:35,,,פני כל כפר,,,,,כְּפָר,פָּנֶה,916
,,Prov 7:2,,,כאישון עיניך,,,,,עַיִן,אִישוֹן,917
,,Prov 7:3,,,לוח לבך,,,,,לֵב,לוּחַ,918
,,Prov 7:6,,,בחלון ביתי,,,,,בָּיִת,חַלּוֹן,919
,,Prov 7:7,,,חֲסַר־לֵֽב,,,,,לֵב,חָסֵר,920
,,Prov 7:8,,,ודרך ביתה,,,,,בָּיִת,דֶּרֶךְ,921
,,Prov 7:9,,,בְּאִישֹׁ֥ון לַ֗֝יְלָה,,,,,לַיְלָה,אִישוֹן,922
,,Prov 7:10,,, שִׁית זוֹנָה,,,,,זֹנָה,שִית,923
,,Prov 7:10,,,וּנְצֻרַת לֵב,,,,,לֵב,נָצוּר,924
,,Prov 7:14,,,זבחי שלמים,,,,,שָלֵם,זֶבַח,925
,,Prov 7:16,,,אטון מצרים,,,,,מִצְרַיִם,אֵטוּן,926
,,Prov 7:20,,,צרור הכסף,,,,,כֶּסֶף,צְרוֹר,927
,,Prov 7:20,,,ליום הכסא ,,,,,כִּסֵּא,יוֹם,928
,,Prov 7:21,,,ברב לקחה,,,,,לֶקַח,רֹב,929
,,Prov 7:21,,,בחלק שפתיה,,,,,שָפָה,חֶלְקָה,930
,,Prov 7:22,,,מוּסַ֥ר אֱוִֽיל,,,,,אֱוִיל,מוּסָר,931
,,Prov 7:24,,,לאמרי פי,,,,,פֶּה,אֵמֶר,932
,,Prov 7:27,,,דרכי שאול,,,,,שְאוֹל,דֶּרֶךְ,933
,,Prov 7:27,,,חדרי מות,,,,,מָוֶת,חֶדֶר,934
,,Prov 8:2,,,בראש מרומים,,,,,מָרוֹם,רֹאש,935
,,Prov 8:2,,,בית נתיבות,,,,,נָתִיב,בָּיִת,936
,,Prov 8:3,,,מבוא פתחים,,,,,פֶּתַח,מָבוֹא,937
,,Prov 8:4,,,בני אדם,,,,,אָדָם,בֵּן,938
,,Prov 8:6,,,ומפתח שפתי,,,,,שָפָה,מִפְתָּח,939
,,Prov 8:7,,,ותועבת שפתי,,,,,שָפָה,תּוֹעֵבָה,940
,,Prov 8:8,,,כל אמרי פי,,,,,פֶּה,אֵמֶר,941
,,Prov 8:9,,,לְמֹצְאֵי דָעַת,,,,,דַּעַת,מֹצֵא,942
,,Prov 8:12,,,וְדַ֖עַת מְזִמֹּ֣ות,,,,,מְזִמָּה,דַּעַת,943
,,Prov 8:13,,,יראת יהוה,,,,,יְהֹוָה,יִרְאָה,944
,,Prov 8:13,,,ופי תהפכות,,,,,תַּהֲפּוּכָה,פֶּה,945
,,Prov 8:16,,,כָּל-שֹׁפְטֵי צֶדֶק,,,,,צֶדֶק,שֹפֶט,946
,,Prov 8:20,,,בְּאֹֽרַח־צְדָקָ֥ה,,,,,צְדָקָה,אֹרַח,947
,,Prov 8:20,,,נְתִיבֹ֥ות מִשְׁפָּֽט,,,,,מִשְפָּט,נָתִיב,948
,,Prov 8:22,,,ראשית דרכו,,,,,דֶּרֶךְ,רֵאשִית,949
,,Prov 8:22,,,קדם מפעליו,,,,,מִפְעָל,קֶדֶם,950
,,Prov 8:23,,,מִקַּדְמֵי־אָֽרֶץ,,,,,אֶרֶץ,קֶדֶם,951
,,Prov 8:24,,,נִכְבַּדֵּי-מָיִם,,,,,מַיִּם,נִכְבָּד,952
,,Prov 8:26,,,וראש עפרות תבל,,,,תֵּבֵל,עָפָר,רֹאש,953
,,Prov 8:28,,,עִינֹ֥ות תְּהֹום,,,,,תְּהוֹם,עַיִן,954
,,Prov 8:29,,,מוסדי ארץ,,,,,אֶרֶץ,מוֹסָד,955
,,Prov 8:31,,,בתבל ארצו,,,,,אֶרֶץ,תֵּבֵל,956
,,Prov 8:31,,,בְּנֵ֥י אָדָֽם,,,,,אָדָם,בֵּן,957
,,Prov 8:34,,,מזוזת פתחי,,,,,פֶּתַח,מְזוּזָה,958
,,Prov 8:35,,,מֹצְאִי מצאי (מָצָא) חַיִּים,,,,,חַיִּים,מֹצֵא,959
,,Prov 9:3,,, גַּ֝פֵּ֗י מְרֹ֣מֵי קָֽרֶת,,,,קֶרֶת,מָרוֹם,גַּף,960
,,Prov 9:4,,,חֲסַר־לֵ֗֝ב,,,,,לֵב,חָסֵר,961
,,Prov 9:6,,,בְּדֶ֣רֶךְ בִּינָֽה,,,,,בִּינָה,דֶּרֶךְ,962
,,Prov 9:10,,,תחלת חכמה ,,,,,חָכְמָה,תְּחִלָּה,963
,,Prov 9:10,,,יראת יהוה,,,,,יְהֹוָה,יִרְאָה,964
,,Prov 9:10,,,ודעת קדשים,,,,,קָדוֹש,דַּעַת,965
,,Prov 9:11,,,שנות חיים,,,,,חַיִּים,אִשָּה,966
,,Prov 9:13,,,אֵ֣שֶׁת כְּ֭סִילוּת,,,,,כְּסִילוּת,אִשָּה,967
,,Prov 9:14,,,לפתח ביתה,,,,,בָּיִת,פֶּתַח ,968
,,Prov 9:14,,,מרמי קרת,,,,,קֶרֶת,מָרוֹם,969
,,Prov 9:15,,,לְעֹבְרֵי-דָרֶךְ   ,,,,,דֶּרֶךְ,עֹבֵר,970
,,Prov 9:16,,,וַחֲסַר־לֵ֗֝ב,,,,,לֵב,חָסֵר,971
,,Prov 9:17,,,וְלֶ֖חֶם סְתָרִ֣ים,,,,,סֵתֶר,לֶחֶם,972
,,Prov 9:18,,,בְּעִמְקֵ֖י שְׁאֹ֣ול,,,,,שְאוֹל,עֶמֶק,973
,,Prov 10:1,,,משלי שלמה ,,,,,שְלֹמֹה,מָשָל,974
,,Prov 10:1,,,תוגת אמו,,,,,אֵם,תּוּגָה,975
,,Prov 10:2,,,אֹוצְרֹ֣ות רֶ֑שַׁע,,,,,רֶשַע,אוֹצָר,976
,,Prov 10:3,,,וְהַוַּ֖ת רְשָׁעִ֣ים,,,,,רָשָע,הַוָּה,977
,,Prov 10:4,,,כף רמיה,,,,,רְמִיָּה,כַּף ,978
,,Prov 10:4,,,ויד חרוצים,,,,,חָרוּץ,יָד,979
,,Prov 10:6,,,וּפִ֥י רְ֝שָׁעִ֗ים,,,,,רָשָע,פֶּה,980
,,Prov 10:7,,,זכר צדיק,,,,,צַדִּיק,זֵכֶר,981
,,Prov 10:7,,,ושם רשעים,,,,,רָשָע,שֵם,982
,,Prov 10:8,,,חֲכַם־לֵ֭ב,,,,,לֵב,חָכָם,983
,,Prov 10:8,,,וֶאֱוִ֥יל שְׂ֝פָתַ֗יִם,,,,,שָפָה,אֱוִיל,984
,,Prov 10:10,,,וֶאֱוִ֥יל שְׂ֝פָתַ֗יִם,,,,,שָפָה,אֱוִיל,985
,,Prov 10:11,,,מקור חיים,,,,,חַיִּים,מָקוֹר,986
,,Prov 10:11,,,פי צדיק,,,,,צַדִּיק,פֶּה,987
,,Prov 10:11,,,ופי רשעים,,,,,רָשָע,פֶּה,988
,,Prov 10:13,,,בשפתי נבון,,,,,נָבוֹן,שָפָה,989
,,Prov 10:13,,,לְגֵ֣ו חֲסַר־לֵֽב,,,,לֵב,חָסֵר,גֵו,990
,,Prov 10:14,,,וּפִֽי־אֱ֝וִיל,,,,,אֱוִיל,פֶּה,991
,,Prov 10:15,,,קרית עזו,,,,,עֹז,קִרְיָה,992
,,Prov 10:15,,,מחתת דלים,,,,,דַּל,מְחִתָּה,993
,,Prov 10:16,,,פעלת צדיק,,,,,צַדִּיק,פְּעֻלָּה,994
,,Prov 10:16,,,תבואת רשע,,,,,רָשָע,תְּבוּאָה,995
,,Prov 10:18,,,שִׂפְתֵי־שָׁ֑קֶר,,,,,שֶקֶר,שָפָה,996
,,Prov 10:19,,,ברב דברים,,,,,דָּבָר,רֹב,997
,,Prov 10:20,,,לשון צדיק,,,,,צַדִּיק,לָשוֹן,998
,,Prov 10:20,,,לב רשעים,,,,,רָשָע,לֵב,999
,,Prov 10:21,,,שִׂפְתֵ֣י צַ֭דִּיק,,,,,צַדִּיק,שָפָה,1000
,,Prov 10:21,,,בַּחֲסַר־לֵ֥ב,,,,,לֵב,חָסֵר,1001
,,Prov 10:22,,,בִּרְכַּ֣ת יְ֭הוָה,,,,,יְהֹוָה,בְּרָכָה,1002
,,Prov 10:23,,,לְאִ֣ישׁ תְּבוּנָֽה,,,,,תְּבוּנָה,אִיש,1003
,,Prov 10:22,,,בִּרְכַּ֣ת יְ֭הוָה,,,,,יְהֹוָה,בְּרָכָה,1004
,,Prov 10:24,,,מגורת רשע,,,,,רָשָע,מְגוֹרָה,1005
,,Prov 10:24,,,ותאות צדיקים,,,,,צַדִּיק,תַּאֲוָה,1006
,,Prov 10:27,,,יראת יהוה,,,,,יְהֹוָה,יִרְאָה,1007
,,Prov 10:27,,,ושנות רשעים,,,,,רָשָע,שָנָה,1008
,,Prov 10:28,,,תוחלת צדיקים,,,,,צַדִּיק,תּוֹחֶלֶת,1009
,,Prov 10:28,,,ותקות רשעים,,,,,רָשָע,תִּקְוָה,1010
,,Prov 10:29,,,דֶּ֣רֶךְ יְהוָ֑ה,,,,,יְהֹוָה,דֶּרֶךְ,1011
,,Prov 10:29,,,לְפֹעֲלֵי אָוֶן,,,,,אָוֵן,פֹּעֵל,1012
,,Prov 10:31,,,פי צדיק,,,,,צַדִּיק,פֶּה,1013
,,Prov 10:31,,,ולשון תהפכות,,,,,תַּהֲפּוּכָה,לָשוֹן,1014
,,Prov 10:32,,,שפתי צדיק,,,,,צַדִּיק,שָפָה,1015
,,Prov 10:32,,,ופי רשעים,,,,,רָשָע,פֶּה,1016
,,Prov 11:1,,,מאזני מרמה ,,,,,מִרְמָה,מֹאזְנַיִם,1017
,,Prov 11:1,,,תועבת יהוה,,,,,יְהֹוָה,תּוֹעֵבָה,1018
,,Prov 11:3,,,תמת ישרים,,,,,יָשָר,תֻּמָּה,1019
,,Prov 11:3,,,וסלף בוגדים,,,,,בֹּגֶד,סֶלֶף,1020
,,Prov 11:4,,,בְּיֹ֣ום עֶבְרָ֑ה,,,,,עֶבְרָה,יוֹם,1021
,,Prov 11:5,,,צדקת תמים,,,,,תָּמִים,צְדָקָה,1021
,,Prov 11:6,,,צדקת ישרים,,,,,יָשָר,צְדָקָה,1022
,,Prov 11:6,,,ובהות בגדים,,,,,בֹּגֵד,הַוָּה,1023
,,Prov 11:7,,,בְּמֹ֤ות אָדָ֣ם,,,,,אָדָם,מָוֶת,1024
,,Prov 11:7,,,ותוחלת אונים,,,,,אוֹן,תּוֹחֶלֶת,1025
