model,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,vectorizer
LogisticRegression,0.6025236593059937,0.6025236593059937,0.6025236593059937,0.6025236593059937,0.4079903121187951,0.3832712004841037,0.37310414138939685,0.5320341881442223,0.6025236593059937,0.5417303864162024,yonatanlou/BEREL-finetuned-DSS-maskedLM
MLPClassifier,0.5993690851735016,0.5993690851735016,0.5993690851735016,0.5993690851735016,0.4298945907893276,0.40844330866266354,0.4010699550516691,0.5434464971448202,0.5993690851735016,0.5512444835132492,yonatanlou/BEREL-finetuned-DSS-maskedLM
LinearSVC,0.5993690851735016,0.5993690851735016,0.5993690851735016,0.5993690851735016,0.48563133594917274,0.4451248894474701,0.4455073802778739,0.5763622470583035,0.5993690851735016,0.5690636269668888,yonatanlou/BEREL-finetuned-DSS-maskedLM
LogisticRegression,0.5962145110410094,0.5962145110410094,0.5962145110410094,0.5962145110410094,0.3806174660272076,0.3610333389430163,0.34979254732195914,0.5214268785728138,0.5962145110410094,0.5325743049346686,dicta-il/dictabert
MLPClassifier,0.5899053627760252,0.5899053627760252,0.5899053627760252,0.5899053627760252,0.4180620661701373,0.4155606271864336,0.4011169496072851,0.5432862928263766,0.5899053627760252,0.5502318786816024,yonatanlou/dictabert-finetuned-DSS-maskedLM
LogisticRegression,0.583596214511041,0.583596214511041,0.583596214511041,0.583596214511041,0.3493936668326833,0.3411790345854862,0.32850389245035644,0.4835016539669963,0.583596214511041,0.5090785194485303,dicta-il/BEREL
MLPClassifier,0.5772870662460567,0.5772870662460567,0.5772870662460567,0.5772870662460567,0.35964034512647913,0.3797904017129823,0.3585584129340722,0.4900764491524369,0.5772870662460567,0.518641294931055,dicta-il/BEREL
LinearSVC,0.5741324921135647,0.5741324921135647,0.5741324921135647,0.5741324921135647,0.4353613445378151,0.4195563943822008,0.4098285005289825,0.530330262302799,0.5741324921135647,0.5331651262130624,dicta-il/dictabert
LinearSVC,0.5741324921135647,0.5741324921135647,0.5741324921135647,0.5741324921135647,0.44954150663132236,0.4276736210026533,0.4214814852540343,0.5441831336064471,0.5741324921135647,0.5416203048787944,dicta-il/BEREL
MLPClassifier,0.5709779179810726,0.5709779179810726,0.5709779179810726,0.5709779179810726,0.34750469121521754,0.3469243153501218,0.3309477801600071,0.5128537492724775,0.5709779179810726,0.5245051701092965,dicta-il/dictabert
LogisticRegression,0.5678233438485805,0.5678233438485805,0.5678233438485805,0.5678233438485805,0.3139033693486783,0.3236768244897278,0.30340014839879614,0.463766340087688,0.5678233438485805,0.4927620395198028,yonatanlou/dictabert-finetuned-DSS-maskedLM
KNeighborsClassifier,0.5646687697160884,0.5646687697160884,0.5646687697160884,0.5646687697160884,0.36323061532305234,0.3451986169147459,0.3336085224333306,0.5158019553368545,0.5646687697160884,0.513450643496651,yonatanlou/BEREL-finetuned-DSS-maskedLM
MLPClassifier,0.5583596214511041,0.5583596214511041,0.5583596214511041,0.5583596214511041,0.415357334098298,0.3522205092398641,0.3572206587035036,0.5166699470255968,0.5583596214511041,0.4976517895118938,tfidf
KNeighborsClassifier,0.5520504731861199,0.5520504731861199,0.5520504731861199,0.5520504731861199,0.35434359467692794,0.34207811638779373,0.3318181799013506,0.48873057220849014,0.5520504731861199,0.4951529125419465,dicta-il/BEREL
KNeighborsClassifier,0.5520504731861199,0.5520504731861199,0.5520504731861199,0.5520504731861199,0.3349066959963223,0.3270411829508604,0.3082717617589546,0.48414592285469493,0.5520504731861199,0.4879904781737659,onlplab/alephbert-base
KNeighborsClassifier,0.5425867507886435,0.5425867507886435,0.5425867507886435,0.5425867507886435,0.33494636104636105,0.3234730664795181,0.30338510638896427,0.48338549375615625,0.5425867507886435,0.47752063494442476,yonatanlou/alephbert-base-finetuned-DSS-maskedLM
KNeighborsClassifier,0.5425867507886435,0.5425867507886435,0.5425867507886435,0.5425867507886435,0.28869233988119436,0.3031845273006563,0.2803188439011969,0.4709277301651143,0.5425867507886435,0.48344041975838226,dicta-il/MsBERT
KNeighborsClassifier,0.5236593059936908,0.5236593059936908,0.5236593059936908,0.5236593059936908,0.3624515712616615,0.3104893854055144,0.30796765996765996,0.4897078346289121,0.5236593059936908,0.47274755776333055,dicta-il/dictabert
KNeighborsClassifier,0.5110410094637224,0.5110410094637224,0.5110410094637224,0.5110410094637224,0.3275405069570966,0.29299144010111755,0.28936042150159796,0.47100440587142345,0.5110410094637224,0.46028123967630363,yonatanlou/dictabert-finetuned-DSS-maskedLM
KNeighborsClassifier,0.36908517350157727,0.36908517350157727,0.36908517350157727,0.3690851735015773,0.32791316675527205,0.2531973016231081,0.25089871626646937,0.5095046849031575,0.36908517350157727,0.38893457474565,trigram
LogisticRegression,0.305993690851735,0.305993690851735,0.305993690851735,0.305993690851735,0.09995323517062647,0.0942011322011322,0.08528119719786387,0.22706498457424257,0.305993690851735,0.20999823068040735,tfidf
MLPClassifier,0.22082018927444794,0.22082018927444794,0.22082018927444794,0.22082018927444794,0.07284675890558243,0.09893814668008216,0.08070837915214696,0.15000321990951046,0.22082018927444794,0.173441494252349,starr
KNeighborsClassifier,0.20504731861198738,0.20504731861198738,0.20504731861198738,0.20504731861198736,0.07880909881594814,0.08686170269396078,0.07437294809980738,0.13827708256049728,0.20504731861198738,0.14811340240955376,starr
LogisticRegression,0.20189274447949526,0.20189274447949526,0.20189274447949526,0.20189274447949526,0.0675152553413423,0.071838457361038,0.05953009300164927,0.13604145924815242,0.20189274447949526,0.14050885723456527,starr
LinearSVC,0.10094637223974763,0.10094637223974763,0.10094637223974763,0.10094637223974763,0.0454972981658153,0.06505959273701209,0.04389782902038323,0.07916750873245568,0.10094637223974763,0.08014305440578114,starr
