epoch,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,num_adjs,epochs,hidden_dim,distance,learning_rate,threshold,bert_model,adj_type,num_edges
38,0.43969130516052246,0.8595890402793884,0.8552867770195007,0.7076923251152039,0.9746848344802856,0.7116564512252808,0.7116564417177914,0.7116564417177914,0.7116564417177914,0.6222189426734882,0.5609459254196096,0.5580072479354775,0.7136779716534318,0.7116564417177914,0.6870573157334539,2,500,300,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-composition-classification,trigram & BOW-n_gram,6594
38,0.43815380334854126,0.8613013625144958,0.8734375834465027,0.7076923251152039,0.9791472554206848,0.7055214643478394,0.7055214723926381,0.7055214723926381,0.7055214723926381,0.6190614940614941,0.5558954203691046,0.5538014855957439,0.7098425432781261,0.7055214723926381,0.68194847559071,1,500,300,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-composition-classification,trigram,6594
51,0.7985076308250427,0.7636986374855042,1.0817047357559204,0.6769230961799622,1.1720390319824219,0.699386477470398,0.6993865030674846,0.6993865030674846,0.6993865030674846,0.5793148518148518,0.5631928305612516,0.5535109880534157,0.6478793905481023,0.6993865030674846,0.6582929999284015,4,500,300,cosine,0.001,0.99,onlplab/alephbert-base,tfidf & starr & topic_modeling_lda & topic_modeling_nmf,6594
84,0.45140817761421204,0.8595890402793884,0.7402570843696594,0.7538461685180664,0.8298384547233582,0.699386477470398,0.6993865030674846,0.6993865030674846,0.6993865030674846,0.5638823297914208,0.5857938406622618,0.5710664301559418,0.6699439619685018,0.6993865030674846,0.680274586398239,1,500,300,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,tfidf,6594
76,0.3553473651409149,0.8852739930152893,0.6778536438941956,0.7538461685180664,0.9011514186859131,0.6932515501976013,0.6932515337423313,0.6932515337423313,0.6932515337423313,0.5758452148439482,0.6005901116427432,0.5853711469599013,0.6754400867988021,0.6932515337423313,0.6809877194801897,1,500,300,cosine,0.001,0.99,onlplab/alephbert-base,tfidf,6594
37,0.4488429129123688,0.8561643958091736,0.8781643509864807,0.692307710647583,0.981022298336029,0.6932515501976013,0.6932515337423313,0.6932515337423313,0.6932515337423313,0.571028466483012,0.5313499658236501,0.5220369588122118,0.692517639143406,0.6932515337423313,0.6681433367850368,2,500,300,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-composition-classification,tfidf & trigram,6594
83,0.39525529742240906,0.8767123222351074,0.7144417762756348,0.7846153974533081,1.023287296295166,0.6932515501976013,0.6932515337423313,0.6932515337423313,0.6932515337423313,0.7151295674022946,0.6366772993088783,0.6458632898012596,0.7254989386891227,0.6932515337423313,0.6900070034802956,1,500,300,cosine,0.001,0.99,onlplab/alephbert-base,BOW-n_gram,6594
49,0.39388296008110046,0.8681507110595703,0.7533670663833618,0.7538461685180664,0.9548418521881104,0.6871165633201599,0.6871165644171779,0.6871165644171779,0.6871165644171779,0.5633756395120032,0.5809520012151591,0.5584580605086414,0.6675404350250977,0.6871165644171779,0.6688714102755343,1,500,300,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-composition-classification,tfidf,6594
82,0.3911210298538208,0.8801369667053223,0.7061018943786621,0.7846153974533081,1.0285699367523193,0.6871165633201599,0.6871165644171779,0.6871165644171779,0.6871165644171779,0.7094477492204764,0.6275863902179691,0.637210586295615,0.7185970981983252,0.6871165644171779,0.6829046737958657,2,500,300,cosine,0.001,0.99,onlplab/alephbert-base,tfidf & BOW-n_gram,6594
76,0.46507692337036133,0.8630136847496033,0.9387288093566895,0.692307710647583,1.0313141345977783,0.6871165633201599,0.6871165644171779,0.6871165644171779,0.6871165644171779,0.6129808497839189,0.5869507101086048,0.5812186386297058,0.6823257294382145,0.6871165644171779,0.6696336694336161,1,500,300,cosine,0.001,0.99,dicta-il/BEREL,BOW-n_gram,6594
52,0.7918864488601685,0.767123281955719,1.127516269683838,0.6615384817123413,1.1785131692886353,0.6748466491699219,0.6748466257668712,0.6748466257668712,0.6748466257668712,0.5791666666666666,0.5369387483861168,0.5351281059677605,0.6490425729689534,0.6748466257668712,0.6464122886091038,4,500,300,cosine,0.001,0.99,onlplab/alephbert-base,trigram & BOW-n_gram & topic_modeling_lda & topic_modeling_nmf,6594
56,0.7680060267448425,0.7808219194412231,1.127713680267334,0.6307692527770996,1.1746666431427002,0.6748466491699219,0.6748466257668712,0.6748466257668712,0.6748466257668712,0.5806391840482749,0.5387130705551758,0.5405359090793607,0.6493468869235741,0.6748466257668712,0.6500653952614214,4,500,300,cosine,0.001,0.99,onlplab/alephbert-base,tfidf & BOW-n_gram & topic_modeling_lda & topic_modeling_nmf,6594
38,0.42444196343421936,0.8544520735740662,0.8520236611366272,0.692307710647583,0.9457715749740601,0.6748466491699219,0.6748466257668712,0.6748466257668712,0.6748466257668712,0.5525098638735003,0.5348378522062732,0.5279301959027881,0.6388617857943011,0.6748466257668712,0.6472066921704033,3,500,300,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-composition-classification,tfidf & trigram & BOW-n_gram,6594
77,0.4293200671672821,0.8595890402793884,0.7927210927009583,0.7538461685180664,0.8844842910766602,0.6748466491699219,0.6748466257668712,0.6748466257668712,0.6748466257668712,0.5118585959495051,0.5310782638414216,0.517475344948607,0.6590361581159128,0.6748466257668712,0.6624841768382007,1,500,300,cosine,0.001,0.99,dicta-il/BEREL,tfidf,6594
79,0.44985461235046387,0.8664383292198181,0.9306060075759888,0.7076923251152039,1.0284326076507568,0.6748466491699219,0.6748466257668712,0.6748466257668712,0.6748466257668712,0.6020344729284511,0.5768497000075947,0.5711156334362075,0.6703435398486628,0.6748466257668712,0.6581703142407049,2,500,300,cosine,0.001,0.99,dicta-il/BEREL,tfidf & BOW-n_gram,6594
51,0.7541012167930603,0.7859588861465454,1.086426854133606,0.6307692527770996,1.1796575784683228,0.6687116622924805,0.6687116564417178,0.6687116564417178,0.6687116564417178,0.5852769375990721,0.5331034024455078,0.5326268344342215,0.6491981270855638,0.6687116564417178,0.6401159597250229,4,500,300,cosine,0.001,0.99,onlplab/alephbert-base,tfidf & trigram & topic_modeling_lda & topic_modeling_nmf,6594
45,0.7792692184448242,0.7910959124565125,1.0731605291366577,0.7076923251152039,1.0986207723617554,0.6687116622924805,0.6687116564417178,0.6687116564417178,0.6687116564417178,0.5482376714194896,0.5283576365155312,0.5215178475041253,0.6351431390695195,0.6687116564417178,0.6365634763944753,4,500,300,cosine,0.001,0.99,onlplab/alephbert-base,tfidf & trigram & BOW-n_gram & topic_modeling_lda,6594
82,0.7243085503578186,0.7859588861465454,1.1450302600860596,0.6307692527770996,1.15326988697052,0.6687116622924805,0.6687116564417178,0.6687116564417178,0.6687116564417178,0.6005928330928332,0.5545697577276525,0.5579069581956104,0.6393477131820691,0.6687116564417178,0.6424151245035231,4,500,300,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,tfidf & starr & topic_modeling_lda & topic_modeling_nmf,6594
34,0.5531060099601746,0.8287671208381653,1.000862956047058,0.692307710647583,1.134157657623291,0.6687116622924805,0.6687116564417178,0.6687116564417178,0.6687116564417178,0.5311452762923351,0.5317769803296118,0.5186870466057069,0.6516271240287842,0.6687116564417178,0.6517429795117881,1,500,300,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-composition-classification,BOW-n_gram,6594
34,0.5501606464385986,0.8321917653083801,0.9883518218994141,0.692307710647583,1.1310940980911255,0.6687116622924805,0.6687116564417178,0.6687116564417178,0.6687116564417178,0.5311452762923351,0.5317769803296118,0.5186870466057069,0.6516271240287842,0.6687116564417178,0.6517429795117881,2,500,300,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-composition-classification,tfidf & BOW-n_gram,6594
79,0.6993619203567505,0.7910959124565125,1.1278154850006104,0.6000000238418579,1.1456819772720337,0.6625766754150391,0.6625766871165644,0.6625766871165644,0.6625766871165644,0.5985364383091656,0.5532446646920332,0.5524187113581822,0.6407017488305832,0.6625766871165644,0.6366458259248952,4,500,300,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,tfidf & trigram & topic_modeling_lda & topic_modeling_nmf,6594
79,0.7437694072723389,0.7808219194412231,1.1463431119918823,0.6153846383094788,1.1352581977844238,0.6625766754150391,0.6625766871165644,0.6625766871165644,0.6625766871165644,0.6279752493882929,0.5618557758031443,0.5673834692439343,0.6529788896086576,0.6625766871165644,0.6425860628171942,4,500,300,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,tfidf & BOW-n_gram & topic_modeling_lda & topic_modeling_nmf,6594
82,0.7291938662528992,0.7825342416763306,1.138784646987915,0.6153846383094788,1.1297376155853271,0.6625766754150391,0.6625766871165644,0.6625766871165644,0.6625766871165644,0.6192323194299478,0.5528087263613579,0.5583583083583084,0.6461211846647964,0.6625766871165644,0.6390930133261421,4,500,300,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,trigram & BOW-n_gram & topic_modeling_lda & topic_modeling_nmf,6594
74,0.6803944706916809,0.8150684833526611,1.1631202697753906,0.6307692527770996,1.0961973667144775,0.6625766754150391,0.6625766871165644,0.6625766871165644,0.6625766871165644,0.6186707945107155,0.5627360066833751,0.5673355538595788,0.6549593681562206,0.6625766871165644,0.6445728468631711,4,500,300,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,tfidf & trigram & BOW-n_gram & topic_modeling_lda,6594
83,0.7698020935058594,0.7859588861465454,1.1883869171142578,0.6153846383094788,1.292402982711792,0.6564416885375977,0.656441717791411,0.656441717791411,0.656441717791411,0.5922159910796273,0.5645103288524341,0.5624424561669081,0.6390351809063465,0.656441717791411,0.6359065619697254,3,500,300,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,BOW-n_gram & topic_modeling_lda & topic_modeling_nmf,6594
70,0.6481635570526123,0.8202054500579834,1.2443764209747314,0.6307692527770996,1.1603164672851562,0.6564416885375977,0.656441717791411,0.656441717791411,0.656441717791411,0.5230504508666565,0.5092547657021341,0.5005187111817323,0.6204832399751045,0.656441717791411,0.6272026173313133,4,500,300,cosine,0.001,0.99,dicta-il/BEREL,tfidf & trigram & BOW-n_gram & topic_modeling_lda,6594
75,0.6969595551490784,0.7962328791618347,1.22713041305542,0.6153846383094788,1.238016963005066,0.650306761264801,0.6503067484662577,0.6503067484662577,0.6503067484662577,0.5447493583857219,0.5069554568238779,0.5065284794949867,0.6087781906800313,0.6503067484662577,0.616677718292184,4,500,300,cosine,0.001,0.99,dicta-il/BEREL,tfidf & starr & topic_modeling_lda & topic_modeling_nmf,6594
71,0.8389477133750916,0.7534246444702148,1.2641425132751465,0.6000000238418579,1.25534188747406,0.6441717743873596,0.6441717791411042,0.6441717791411042,0.6441717791411042,0.5480325102360676,0.5044332421964001,0.5060773146199747,0.5999606234335496,0.6441717791411042,0.6078226665441931,4,500,300,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,trigram & starr & topic_modeling_lda & topic_modeling_nmf,6594
51,0.8633133769035339,0.7585616707801819,1.1389516592025757,0.6615384817123413,1.3014873266220093,0.6380367875099182,0.6380368098159509,0.6380368098159509,0.6380368098159509,0.5230201616565252,0.4997226019594441,0.4978590391504868,0.596345372418992,0.6380368098159509,0.6059311933901091,3,500,300,cosine,0.001,0.99,onlplab/alephbert-base,BOW-n_gram & topic_modeling_lda & topic_modeling_nmf,6594
60,0.8768453598022461,0.7636986374855042,1.2733041048049927,0.6000000238418579,1.278497576713562,0.6380367875099182,0.6380368098159509,0.6380368098159509,0.6380368098159509,0.5158402631623976,0.48173255107465635,0.4817761498078822,0.5953796279296413,0.6380368098159509,0.6055757865110799,3,500,300,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,trigram & topic_modeling_lda & topic_modeling_nmf,6594
83,0.690622091293335,0.8030821681022644,1.1632840633392334,0.6153846383094788,1.2173620462417603,0.6380367875099182,0.6380368098159509,0.6380368098159509,0.6380368098159509,0.5829349394566786,0.547200956937799,0.5512107211488224,0.6266928323743475,0.6380368098159509,0.6221449823522326,3,500,300,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,tfidf & topic_modeling_lda & topic_modeling_nmf,6594
73,0.7106801271438599,0.7876712083816528,1.2357215881347656,0.6153846383094788,1.2197465896606445,0.6319018602371216,0.6319018404907976,0.6319018404907976,0.6319018404907976,0.5282187558817993,0.47461494645705166,0.4751893842591517,0.6115861055011494,0.6319018404907976,0.6058698261837083,4,500,300,cosine,0.001,0.99,dicta-il/BEREL,tfidf & BOW-n_gram & topic_modeling_lda & topic_modeling_nmf,6594
26,0.8418945074081421,0.7619863152503967,1.252783179283142,0.6000000238418579,1.261205792427063,0.6319018602371216,0.6319018404907976,0.6319018404907976,0.6319018404907976,0.4518398268398269,0.46248044353307516,0.445089770095351,0.587678936605317,0.6319018404907976,0.5982740417208878,4,500,300,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-composition-classification,tfidf & trigram & BOW-n_gram & topic_modeling_lda,6594
50,0.783931314945221,0.7910959124565125,1.0903453826904297,0.6769230961799622,1.2248806953430176,0.6319018602371216,0.6319018404907976,0.6319018404907976,0.6319018404907976,0.5487671419489601,0.49914540138224356,0.5008696825377785,0.6141172733197273,0.6319018404907976,0.6058225574633722,3,500,300,cosine,0.001,0.99,onlplab/alephbert-base,tfidf & topic_modeling_lda & topic_modeling_nmf,6594
43,0.8970915079116821,0.7551369667053223,1.1740719079971313,0.6307692527770996,1.310761570930481,0.6257668733596802,0.6257668711656442,0.6257668711656442,0.6257668711656442,0.601026645768025,0.49068580542264756,0.4997540158993959,0.6213373527959947,0.6257668711656442,0.5909668743046838,3,500,300,cosine,0.001,0.99,onlplab/alephbert-base,trigram & topic_modeling_lda & topic_modeling_nmf,6594
51,0.8891530632972717,0.7311643958091736,1.1370519399642944,0.6615384817123413,1.2719281911849976,0.6257668733596802,0.6257668711656442,0.6257668711656442,0.6257668711656442,0.5400041036404674,0.4723103212576897,0.4718786720928202,0.6142932958883879,0.6257668711656442,0.5909445619243323,4,500,300,cosine,0.001,0.99,onlplab/alephbert-base,BOW-n_gram & starr & topic_modeling_lda & topic_modeling_nmf,6594
84,0.7485325336456299,0.7791095972061157,1.2704119682312012,0.6153846383094788,1.2654573917388916,0.6257668733596802,0.6257668711656442,0.6257668711656442,0.6257668711656442,0.5823599632690543,0.5361667426141111,0.5455147398962485,0.6063906407157941,0.6257668711656442,0.6049607604413964,3,500,300,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,trigram & BOW-n_gram & topic_modeling_lda,6594
73,0.6982206702232361,0.7910959124565125,1.2188780307769775,0.6153846383094788,1.1976683139801025,0.6257668733596802,0.6257668711656442,0.6257668711656442,0.6257668711656442,0.5080424373606193,0.46266746411483256,0.4585588432262489,0.5988026629130923,0.6257668711656442,0.5966252299747735,4,500,300,cosine,0.001,0.99,dicta-il/BEREL,trigram & BOW-n_gram & topic_modeling_lda & topic_modeling_nmf,6594
82,0.792786180973053,0.7773972749710083,1.1748522520065308,0.6000000238418579,1.283127784729004,0.6257668733596802,0.6257668711656442,0.6257668711656442,0.6257668711656442,0.5563464229373319,0.5095794410268094,0.510851208412184,0.6079447092330528,0.6257668711656442,0.602557066854538,4,500,300,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,BOW-n_gram & starr & topic_modeling_lda & topic_modeling_nmf,6594
76,0.7779470086097717,0.7431507110595703,1.1275153160095215,0.6461538672447205,1.2554519176483154,0.6196318864822388,0.6196319018404908,0.6196319018404908,0.6196319018404908,0.4995101279192188,0.4806814384445964,0.46917430853219316,0.5876707194191857,0.6196319018404908,0.5848709005087175,4,500,300,cosine,0.001,0.99,onlplab/alephbert-base,tfidf & trigram & BOW-n_gram & starr,6594
24,0.9131215810775757,0.7380136847496033,1.255751609802246,0.5846154093742371,1.3233819007873535,0.6196318864822388,0.6196319018404908,0.6196319018404908,0.6196319018404908,0.4930385901976811,0.4532765626186679,0.4423761088355133,0.6117194921642776,0.6196319018404908,0.5929192142092503,4,500,300,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-composition-classification,tfidf & trigram & topic_modeling_lda & topic_modeling_nmf,6594
81,0.8379380702972412,0.7208904027938843,1.2088669538497925,0.6153846383094788,1.3247957229614258,0.6196318864822388,0.6196319018404908,0.6196319018404908,0.6196319018404908,0.5370947976778017,0.49024550011392126,0.4855332123771838,0.6065099915446676,0.6196319018404908,0.5919636545343957,4,500,300,cosine,0.001,0.99,onlplab/alephbert-base,tfidf & BOW-n_gram & starr & topic_modeling_nmf,6594
61,0.8420364856719971,0.7517123222351074,1.3464525938034058,0.5692307949066162,1.3083610534667969,0.6196318864822388,0.6196319018404908,0.6196319018404908,0.6196319018404908,0.5405974076428621,0.4712935748462064,0.47693038697267026,0.5811747727391899,0.6196319018404908,0.5839524673737829,4,500,300,cosine,0.001,0.99,dicta-il/BEREL,trigram & starr & topic_modeling_lda & topic_modeling_nmf,6594
52,0.8865658640861511,0.7636986374855042,1.332044243812561,0.6153846383094788,1.3460628986358643,0.6196318864822388,0.6196319018404908,0.6196319018404908,0.6196319018404908,0.5442689556819992,0.4502143616617301,0.46027669610205496,0.6008202268671727,0.6196319018404908,0.5856343312268402,3,500,300,cosine,0.001,0.99,dicta-il/BEREL,trigram & topic_modeling_lda & topic_modeling_nmf,6594
24,0.9458774924278259,0.732876718044281,1.2395864725112915,0.6000000238418579,1.3419713973999023,0.6134969592094421,0.6134969325153374,0.6134969325153374,0.6134969325153374,0.5158539944903582,0.48281537176274014,0.48091640682549774,0.5771853504368841,0.6134969325153374,0.5824128155416498,4,500,300,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-composition-classification,tfidf & starr & topic_modeling_lda & topic_modeling_nmf,6594
71,0.7723100781440735,0.7825342416763306,1.265794038772583,0.6153846383094788,1.3573026657104492,0.6134969592094421,0.6134969325153374,0.6134969325153374,0.6134969325153374,0.5045067617202004,0.45699532923217134,0.45487190727738047,0.5919479750167933,0.6134969325153374,0.5882335580525017,3,500,300,cosine,0.001,0.99,dicta-il/BEREL,BOW-n_gram & topic_modeling_lda & topic_modeling_nmf,6594
70,0.7041236162185669,0.8030821681022644,1.2442870140075684,0.6153846383094788,1.2874375581741333,0.6134969592094421,0.6134969325153374,0.6134969325153374,0.6134969325153374,0.4928283837374746,0.45952722715880606,0.4561184480086329,0.5881333390535846,0.6134969325153374,0.5877151874791479,3,500,300,cosine,0.001,0.99,dicta-il/BEREL,tfidf & topic_modeling_lda & topic_modeling_nmf,6594
24,0.9644376039505005,0.715753436088562,1.3076335191726685,0.6000000238418579,1.3410433530807495,0.6134969592094421,0.6134969325153374,0.6134969325153374,0.6134969325153374,0.4272794005569125,0.4272731070099491,0.41433024769971216,0.5744667057550493,0.6134969325153374,0.5837068852815568,4,500,300,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-composition-classification,tfidf & BOW-n_gram & topic_modeling_lda & topic_modeling_nmf,6594
75,0.8376868367195129,0.7568492889404297,1.273966670036316,0.6153846383094788,1.302133321762085,0.6134969592094421,0.6134969325153374,0.6134969325153374,0.6134969325153374,0.5413162594980776,0.4825303789777475,0.49061143621420306,0.599232209508283,0.6134969325153374,0.5905902372426779,3,500,300,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,tfidf & trigram & topic_modeling_lda,6594
62,0.82938551902771,0.7277397513389587,1.433899164199829,0.6153846383094788,1.4144171476364136,0.6134969592094421,0.6134969325153374,0.6134969325153374,0.6134969325153374,0.4379185010164975,0.4336775651249335,0.4211371688011148,0.5709557315383236,0.6134969325153374,0.5798373718818552,4,500,300,cosine,0.001,0.99,dicta-il/BEREL,tfidf & trigram & BOW-n_gram & topic_modeling_nmf,6594
77,0.8259275555610657,0.7277397513389587,1.1970388889312744,0.6461538672447205,1.3047281503677368,0.6134969592094421,0.6134969325153374,0.6134969325153374,0.6134969325153374,0.496031376031376,0.45361073137388935,0.44933324251506074,0.5854966653432911,0.6134969325153374,0.5793711911810071,4,500,300,cosine,0.001,0.99,onlplab/alephbert-base,tfidf & trigram & starr & topic_modeling_nmf,6594
66,0.7006537318229675,0.7945205569267273,1.2221946716308594,0.5846154093742371,1.2193207740783691,0.6134969592094421,0.6134969325153374,0.6134969325153374,0.6134969325153374,0.49098704325977055,0.4485290878711932,0.44484228782288715,0.5903581081495192,0.6134969325153374,0.584021476528705,4,500,300,cosine,0.001,0.99,dicta-il/BEREL,tfidf & trigram & topic_modeling_lda & topic_modeling_nmf,6594
44,0.92833012342453,0.7226027250289917,1.1396044492721558,0.6615384817123413,1.2816678285598755,0.6073619723320007,0.6073619631901841,0.6073619631901841,0.6073619631901841,0.5228830140374368,0.4495108984582668,0.45624691233975573,0.5820952936192862,0.6073619631901841,0.5741035958631573,4,500,300,cosine,0.001,0.99,onlplab/alephbert-base,trigram & starr & topic_modeling_lda & topic_modeling_nmf,6594
43,0.9162157773971558,0.7482876777648926,1.1635100841522217,0.6461538672447205,1.2647271156311035,0.6073619723320007,0.6073619631901841,0.6073619631901841,0.6073619631901841,0.5889675980585071,0.4762311080732133,0.4902563597673037,0.60568037960676,0.6073619631901841,0.5743102535938218,3,500,300,cosine,0.001,0.99,onlplab/alephbert-base,trigram & BOW-n_gram & topic_modeling_lda,6594
36,0.7693324685096741,0.7791095972061157,1.2597733736038208,0.5846154093742371,1.315970540046692,0.6073619723320007,0.6073619631901841,0.6073619631901841,0.6073619631901841,0.3892896555940034,0.4173422191843244,0.40007134248620313,0.5541397879754775,0.6073619631901841,0.5769977330310859,3,500,300,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-composition-classification,tfidf & topic_modeling_lda & topic_modeling_nmf,6594
