model,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,vectorizer
KNeighborsClassifier,0.6871165644171779,0.6871165644171779,0.6871165644171779,0.6871165644171779,0.5999475803303554,0.5674100022784233,0.56436121927608,0.6901193387389707,0.6871165644171779,0.6726737415117062,yonatanlou/BEREL-finetuned-DSS-maskedLM
LinearSVC,0.6809815950920245,0.6809815950920245,0.6809815950920245,0.6809815950920245,0.6280432950887497,0.6182807397281082,0.6051224710029302,0.7137132805844462,0.6809815950920245,0.6829907765331718,dicta-il/dictabert
LogisticRegression,0.6809815950920245,0.6809815950920245,0.6809815950920245,0.6809815950920245,0.6247691197691198,0.5470445052023999,0.5577354094123411,0.6780650501509398,0.6809815950920245,0.6641962740939789,trigram
LogisticRegression,0.6748466257668712,0.6748466257668712,0.6748466257668712,0.6748466257668712,0.6665650525944643,0.5788290802764486,0.5880734539719904,0.6890077172917304,0.6748466257668712,0.6628195058416905,onlplab/alephbert-base
LinearSVC,0.6687116564417178,0.6687116564417178,0.6687116564417178,0.6687116564417178,0.5611688311688311,0.6041351484772536,0.5709109165688113,0.663380075956763,0.6687116564417178,0.6606475879804908,dicta-il/BEREL
LinearSVC,0.6687116564417178,0.6687116564417178,0.6687116564417178,0.6687116564417178,0.642085326953748,0.5780120756436546,0.5870985830959293,0.6975289706884799,0.6687116564417178,0.6728513472616602,trigram
LogisticRegression,0.6687116564417178,0.6687116564417178,0.6687116564417178,0.6687116564417178,0.5777743995135299,0.5541945773524721,0.5485550969699173,0.643969104011782,0.6687116564417178,0.6466248964728111,dicta-il/dictabert-tiny
LinearSVC,0.6625766871165644,0.6625766871165644,0.6625766871165644,0.6625766871165644,0.5690573946255765,0.5648272195640617,0.5553744290043158,0.6531022573200487,0.6625766871165644,0.6495005195051818,onlplab/alephbert-base
LinearSVC,0.6625766871165644,0.6625766871165644,0.6625766871165644,0.6625766871165644,0.614896242317191,0.5892247664616085,0.5873079397048074,0.6845936294522584,0.6625766871165644,0.660637701818039,yonatanlou/BEREL-finetuned-DSS-sectarian-classification
LogisticRegression,0.656441717791411,0.656441717791411,0.656441717791411,0.656441717791411,0.5631215709424265,0.5681539074960127,0.5510773738953586,0.6496757933513617,0.656441717791411,0.6439059794218669,yonatanlou/BEREL-finetuned-DSS-sectarian-classification
LinearSVC,0.656441717791411,0.656441717791411,0.656441717791411,0.656441717791411,0.5663522615077639,0.5522267790688843,0.5478710031095338,0.6706873732947353,0.656441717791411,0.6558192335267874,yonatanlou/BEREL-finetuned-DSS-composition-classification
MLPClassifier,0.656441717791411,0.656441717791411,0.656441717791411,0.656441717791411,0.5963348520166701,0.5881924508240299,0.5776913022600771,0.6681395632315877,0.656441717791411,0.6517864726841698,dicta-il/dictabert-tiny
LinearSVC,0.656441717791411,0.656441717791411,0.656441717791411,0.656441717791411,0.5556667750343639,0.46961722488038277,0.4788000815238344,0.6363301498004086,0.656441717791411,0.6239459963212616,tfidf
RandomForestClassifier,0.656441717791411,0.656441717791411,0.656441717791411,0.656441717791411,0.4327167277167277,0.43481791600212644,0.4134043861128619,0.5813797313797313,0.656441717791411,0.5939758117706824,yonatanlou/BEREL-finetuned-DSS-sectarian-classification
RandomForestClassifier,0.656441717791411,0.656441717791411,0.656441717791411,0.656441717791411,0.38593099259107166,0.4472837396521607,0.41114541192344395,0.5753340092230463,0.656441717791411,0.6093318323611314,yonatanlou/BEREL-finetuned-DSS-composition-classification
KNeighborsClassifier,0.6441717791411042,0.6441717791411042,0.6441717791411042,0.6441717791411042,0.5661810411810412,0.532136021872864,0.5287670069039516,0.6609459388600493,0.6441717791411042,0.6380374991087048,tfidf
RandomForestClassifier,0.6441717791411042,0.6441717791411042,0.6441717791411042,0.6441717791411042,0.4223213273395294,0.4010042150831625,0.38207806706442277,0.5778101342074947,0.6441717791411042,0.5850206104199119,dicta-il/dictabert
KNeighborsClassifier,0.6441717791411042,0.6441717791411042,0.6441717791411042,0.6441717791411042,0.5167929292929293,0.5099990506569454,0.503880664035891,0.6518721394488266,0.6441717791411042,0.6405786933739487,yonatanlou/BEREL-finetuned-DSS-composition-classification
RandomForestClassifier,0.6380368098159509,0.6380368098159509,0.6380368098159509,0.6380368098159509,0.3947139461845344,0.38303998632946,0.3671558732905162,0.5541570002234023,0.6380368098159509,0.566888133327111,yonatanlou/BEREL-finetuned-DSS-maskedLM
KNeighborsClassifier,0.6380368098159509,0.6380368098159509,0.6380368098159509,0.6380368098159509,0.5269441164895711,0.47864870509607355,0.48540707148362655,0.6428361175293691,0.6380368098159509,0.6314473551477103,dicta-il/dictabert
KNeighborsClassifier,0.6380368098159509,0.6380368098159509,0.6380368098159509,0.6380368098159509,0.5507512065287185,0.5069537480063796,0.512773661008553,0.6362497012190264,0.6380368098159509,0.6274660363651337,yonatanlou/BEREL-finetuned-DSS-sectarian-classification
LinearSVC,0.6319018404907976,0.6319018404907976,0.6319018404907976,0.6319018404907976,0.58813295290568,0.5704013822434876,0.5513658580786122,0.6666695438167829,0.6319018404907976,0.6328205788268036,dicta-il/dictabert-tiny
KNeighborsClassifier,0.6196319018404908,0.6196319018404908,0.6196319018404908,0.6196319018404908,0.45402741417563547,0.462545948203843,0.4413054651977101,0.5824859212095808,0.6196319018404908,0.587435804393345,onlplab/alephbert-base
RandomForestClassifier,0.6196319018404908,0.6196319018404908,0.6196319018404908,0.6196319018404908,0.3158929594691553,0.37062903470798203,0.33511083859381074,0.4980154207762253,0.6196319018404908,0.5439762117310598,dicta-il/dictabert-large
KNeighborsClassifier,0.6196319018404908,0.6196319018404908,0.6196319018404908,0.6196319018404908,0.5241196668828249,0.5262816131237185,0.5153728612261818,0.6017638973160446,0.6196319018404908,0.599935485124229,dicta-il/dictabert-large
KNeighborsClassifier,0.6196319018404908,0.6196319018404908,0.6196319018404908,0.6196319018404908,0.49909484454939007,0.47818390673653827,0.4767166259917461,0.638930496905957,0.6196319018404908,0.6181206899002853,dicta-il/BEREL
