model,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,vectorizer
LinearSVC,0.41025641025641024,0.41025641025641024,0.41025641025641024,0.41025641025641024,0.328924807076981,0.35241236508780366,0.3276615359948693,0.3854223243974796,0.41025641025641024,0.3853701853701853,dicta-il/dictabert-large
LinearSVC,0.4065934065934066,0.4065934065934066,0.4065934065934066,0.4065934065934066,0.3272013788680455,0.339283942178679,0.3233639765823674,0.3970135684421399,0.4065934065934066,0.390002295079976,dicta-il/dictabert
LinearSVC,0.4065934065934066,0.4065934065934066,0.4065934065934066,0.4065934065934066,0.34287163453830116,0.32196100520661913,0.31655001933101273,0.4090213494493425,0.4065934065934066,0.3872949025249411,dicta-il/dictabert-tiny
MLPClassifier,0.4065934065934066,0.4065934065934066,0.4065934065934066,0.4065934065934066,0.27791410840430447,0.2827731576415787,0.2689629357864652,0.3782527385468562,0.4065934065934066,0.375040331181249,trigram
RandomForestClassifier,0.4065934065934066,0.4065934065934066,0.4065934065934066,0.4065934065934066,0.1626486957182883,0.2012979207277453,0.17126518794766737,0.25499528892105017,0.4065934065934066,0.297231807362758,yonatanlou/BEREL-finetuned-DSS-sectarian-classification
KNeighborsClassifier,0.4065934065934066,0.4065934065934066,0.4065934065934066,0.4065934065934066,0.2813036884386774,0.27593075702724823,0.2607992490825308,0.3706153029773782,0.4065934065934066,0.36292272787424695,yonatanlou/BEREL-finetuned-DSS-maskedLM
KNeighborsClassifier,0.3992673992673993,0.3992673992673993,0.3992673992673993,0.3992673992673993,0.27347374262604146,0.261085499945149,0.24774757433533404,0.37318070316838786,0.3992673992673993,0.3610719361310629,dicta-il/dictabert-large
RandomForestClassifier,0.3992673992673993,0.3992673992673993,0.3992673992673993,0.3992673992673993,0.19416452067918882,0.20471382581031705,0.18641317941317945,0.31002373761459423,0.3992673992673993,0.3235470349756064,trigram
RandomForestClassifier,0.3956043956043956,0.3956043956043956,0.3956043956043956,0.3956043956043956,0.17354407392941226,0.1978271014235927,0.172046550694252,0.2726364949646367,0.3956043956043956,0.2987745862542224,onlplab/alephbert-base
RandomForestClassifier,0.3882783882783883,0.3882783882783883,0.3882783882783883,0.3882783882783883,0.19599471234533156,0.19656647932963722,0.18002958310147854,0.2964827856468723,0.3882783882783883,0.29833061429700086,dicta-il/BEREL
KNeighborsClassifier,0.3882783882783883,0.3882783882783883,0.3882783882783883,0.3882783882783883,0.29961326590426673,0.2651551648481473,0.26204112883310876,0.3846540836177986,0.3882783882783883,0.3566443691536643,dicta-il/BEREL
RandomForestClassifier,0.3882783882783883,0.3882783882783883,0.3882783882783883,0.3882783882783883,0.17252953836287171,0.19878110680742261,0.17670388978868512,0.2718613498833279,0.3882783882783883,0.3026344307142457,dicta-il/dictabert-large
KNeighborsClassifier,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.2547037402773557,0.2668835599098757,0.2440425916880037,0.3333923394632294,0.38461538461538464,0.3362599826751445,yonatanlou/BEREL-finetuned-DSS-sectarian-classification
KNeighborsClassifier,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.21509937593270925,0.2443210087508333,0.2135840101768157,0.3288921091118893,0.38461538461538464,0.33722375632171936,yonatanlou/BEREL-finetuned-DSS-composition-classification
RandomForestClassifier,0.3772893772893773,0.3772893772893773,0.3772893772893773,0.3772893772893773,0.23133372734436566,0.2222663350294929,0.21151616066468032,0.31502963433054615,0.3772893772893773,0.31435651352527966,tfidf
RandomForestClassifier,0.37362637362637363,0.37362637362637363,0.37362637362637363,0.37362637362637363,0.19536037749216043,0.19571232373863953,0.17945106897821148,0.2911768556286829,0.37362637362637363,0.2914099813560185,dicta-il/dictabert
MLPClassifier,0.3663003663003663,0.3663003663003663,0.3663003663003663,0.3663003663003663,0.261988908694791,0.24202273360168097,0.24149113356543697,0.3571678088484811,0.3663003663003663,0.34950500979657584,dicta-il/dictabert-tiny
KNeighborsClassifier,0.358974358974359,0.358974358974359,0.358974358974359,0.358974358974359,0.290229692855479,0.2858406749196223,0.2680653315931729,0.378600911417623,0.358974358974359,0.34204912960665224,tfidf
RandomForestClassifier,0.358974358974359,0.358974358974359,0.358974358974359,0.358974358974359,0.17261561490807334,0.1737662548627461,0.1590200615720658,0.2641670727337196,0.358974358974359,0.27477829312545177,dicta-il/dictabert-tiny
KNeighborsClassifier,0.34798534798534797,0.34798534798534797,0.34798534798534797,0.34798534798534797,0.23925154565398468,0.23397432976380342,0.21892461936998303,0.30309916564271966,0.34798534798534797,0.30409427486151447,dicta-il/dictabert-tiny
MLPClassifier,0.315018315018315,0.315018315018315,0.315018315018315,0.315018315018315,0.21370725718348804,0.20024066901259882,0.19535794280634322,0.32813225118258793,0.315018315018315,0.30321016219529473,tfidf
RandomForestClassifier,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.12754800754800755,0.14714973460587497,0.1285340597503421,0.20169362586945005,0.28205128205128205,0.22138900274101656,starr
LogisticRegression,0.27106227106227104,0.27106227106227104,0.27106227106227104,0.27106227106227104,0.10330814258528186,0.13208039036986405,0.10624723607673309,0.1647810739359151,0.27106227106227104,0.1898141239952881,starr
LogisticRegression,0.2600732600732601,0.2600732600732601,0.2600732600732601,0.2600732600732601,0.09179220325446741,0.09617003367003368,0.08443235478181714,0.16268014704672387,0.2600732600732601,0.1647754276786535,tfidf
MLPClassifier,0.2271062271062271,0.2271062271062271,0.2271062271062271,0.2271062271062271,0.10907148664501606,0.12857714572626852,0.11418785622062033,0.16261125565424206,0.2271062271062271,0.1839821164859621,starr
KNeighborsClassifier,0.18315018315018314,0.18315018315018314,0.18315018315018314,0.18315018315018314,0.08748292740398003,0.08820922255132782,0.08213172076175172,0.14814803633484952,0.18315018315018314,0.15024053731228906,starr
KNeighborsClassifier,0.17582417582417584,0.17582417582417584,0.17582417582417584,0.17582417582417584,0.17719915886582555,0.15340938626026343,0.14378358267247154,0.2653543139806876,0.17582417582417584,0.19085467510375934,trigram
AdaBoostClassifier,0.14652014652014653,0.14652014652014653,0.14652014652014653,0.14652014652014653,0.02246014641488779,0.045896686159844054,0.025261541792210136,0.051742614596678636,0.14652014652014653,0.06306356577754857,starr
AdaBoostClassifier,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.017856211342126834,0.027901234567901233,0.016498572609120278,0.04571630024346322,0.14285714285714285,0.059189148692191294,yonatanlou/BEREL-finetuned-DSS-sectarian-classification
AdaBoostClassifier,0.1391941391941392,0.1391941391941392,0.1391941391941392,0.1391941391941392,0.018767889669529015,0.03216374269005848,0.02083243785371445,0.05192329138464969,0.1391941391941392,0.06510983106727787,yonatanlou/BEREL-finetuned-DSS-composition-classification
AdaBoostClassifier,0.13553113553113552,0.13553113553113552,0.13553113553113552,0.13553113553113552,0.0031683875576336124,0.02108187134502924,0.005498605710694788,0.020435749716871867,0.13553113553113552,0.035450469172632476,dicta-il/dictabert
AdaBoostClassifier,0.13186813186813187,0.13186813186813187,0.13186813186813187,0.13186813186813187,0.015230546086121042,0.03111111111111111,0.01756446452098626,0.0304942694566042,0.13186813186813187,0.04560739467571766,dicta-il/dictabert-tiny
AdaBoostClassifier,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.005819104753114906,0.025,0.009005304677139302,0.024827625842854268,0.1282051282051282,0.03989291337021126,yonatanlou/BEREL-finetuned-DSS-maskedLM
AdaBoostClassifier,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.004414610546686019,0.02,0.006766073432740099,0.02877903422170476,0.1282051282051282,0.044008901151758296,onlplab/alephbert-base
AdaBoostClassifier,0.11721611721611722,0.11721611721611722,0.11721611721611722,0.11721611721611722,0.03466506630086877,0.040185185185185185,0.03208291567070193,0.05122929197003271,0.11721611721611722,0.055937277311323114,trigram
AdaBoostClassifier,0.11355311355311355,0.11355311355311355,0.11355311355311355,0.11355311355311355,0.0030823786142935078,0.017690058479532162,0.005119020232891869,0.020011630486262238,0.11355311355311355,0.03318552031950436,dicta-il/BEREL
AdaBoostClassifier,0.11355311355311355,0.11355311355311355,0.11355311355311355,0.11355311355311355,0.0519724375538329,0.04980506822612085,0.04471494069112526,0.07307834284578471,0.11355311355311355,0.060341026155960424,tfidf
