model,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,vectorizer
KNeighborsClassifier,0.9421965317919075,0.9421965317919075,0.9421965317919075,0.9421965317919075,0.9217510259917922,0.8600370266216723,0.8834438131313131,0.9414421609482616,0.9421965317919075,0.9398824772289368,yonatanlou/BEREL-finetuned-DSS-composition-classification
KNeighborsClassifier,0.9421965317919075,0.9421965317919075,0.9421965317919075,0.9421965317919075,0.9209137853614728,0.8254593175853019,0.8557669720460419,0.9397768064557155,0.9421965317919075,0.9365139498221903,yonatanlou/BEREL-finetuned-DSS-sectarian-classification
LogisticRegression,0.9421965317919075,0.9421965317919075,0.9421965317919075,0.9421965317919075,0.9591165413533834,0.8310601799775027,0.8754370629370629,0.9442826719979139,0.9421965317919075,0.938134120215045,trigram
LogisticRegression,0.9421965317919075,0.9421965317919075,0.9421965317919075,0.9421965317919075,0.9081072351421189,0.8734298837645295,0.8892227564102564,0.9408074561993099,0.9421965317919075,0.9410884004001778,dicta-il/BEREL
MLPClassifier,0.9421965317919075,0.9421965317919075,0.9421965317919075,0.9421965317919075,0.9280216284987278,0.8522450318710161,0.8829134366925064,0.9411198870405507,0.9421965317919075,0.9397544472823409,dicta-il/BEREL
MLPClassifier,0.9364161849710982,0.9364161849710982,0.9364161849710982,0.9364161849710982,0.9652524330900243,0.7514880952380952,0.7917718855218855,0.9406354162271634,0.9364161849710982,0.9214544286798623,tfidf
LinearSVC,0.9364161849710982,0.9364161849710982,0.9364161849710982,0.9364161849710982,0.9251925854597979,0.807250656167979,0.8488663316249522,0.9346120877989318,0.9364161849710982,0.9308253812937887,trigram
LinearSVC,0.9364161849710982,0.9364161849710982,0.9364161849710982,0.9364161849710982,0.9649164115846479,0.7648809523809524,0.8136059846586162,0.9404489534264922,0.9364161849710982,0.9250520547295723,tfidf
LinearSVC,0.9364161849710982,0.9364161849710982,0.9364161849710982,0.9364161849710982,0.9129464285714285,0.8574123547056618,0.877411959808799,0.936356833195706,0.9364161849710982,0.9342977394564072,yonatanlou/BEREL-finetuned-DSS-composition-classification
MLPClassifier,0.930635838150289,0.930635838150289,0.930635838150289,0.930635838150289,0.8715068704647213,0.8547876827896513,0.8614858457378144,0.9287657259435567,0.930635838150289,0.9292075939474783,dicta-il/dictabert
KNeighborsClassifier,0.930635838150289,0.930635838150289,0.930635838150289,0.930635838150289,0.9530864197530864,0.8102268466441694,0.861565669002261,0.9332905159494757,0.930635838150289,0.9264060699141041,onlplab/alephbert-base
KNeighborsClassifier,0.930635838150289,0.930635838150289,0.930635838150289,0.930635838150289,0.9461936090225563,0.8180188413948256,0.8624562937062937,0.9329827458820462,0.930635838150289,0.9267068191923684,dicta-il/dictabert
RandomForestClassifier,0.930635838150289,0.930635838150289,0.930635838150289,0.930635838150289,0.9544753086419754,0.7834411323584553,0.8305661577608142,0.9340612288589168,0.930635838150289,0.9224462780743944,yonatanlou/BEREL-finetuned-DSS-composition-classification
KNeighborsClassifier,0.930635838150289,0.930635838150289,0.930635838150289,0.930635838150289,0.9628193430656934,0.7488634233220847,0.7892466329966329,0.9352769925319607,0.930635838150289,0.9158930343901444,yonatanlou/BEREL-finetuned-DSS-maskedLM
MLPClassifier,0.930635838150289,0.930635838150289,0.930635838150289,0.930635838150289,0.8894807266738717,0.8681805399325085,0.8770258612778298,0.930069137481582,0.930635838150289,0.9298273980354905,onlplab/alephbert-base
MLPClassifier,0.9248554913294798,0.9248554913294798,0.9248554913294798,0.9248554913294798,0.8639880952380952,0.8789487251593551,0.8711624301485621,0.9261216625378474,0.9248554913294798,0.9254046124599287,dicta-il/dictabert-large
KNeighborsClassifier,0.9248554913294798,0.9248554913294798,0.9248554913294798,0.9248554913294798,0.9438743781094527,0.7942093175853019,0.8410360791826309,0.9278750754896039,0.9248554913294798,0.9191194383540408,dicta-il/dictabert-large
KNeighborsClassifier,0.9248554913294798,0.9248554913294798,0.9248554913294798,0.9248554913294798,0.9515338393421885,0.7730244656917886,0.8237350876134145,0.9286903181932851,0.9248554913294798,0.9166633001178817,dicta-il/BEREL
LinearSVC,0.9248554913294798,0.9248554913294798,0.9248554913294798,0.9248554913294798,0.8650273617511521,0.8577638732658418,0.8613134142545906,0.9247986784449003,0.9248554913294798,0.9247734546612478,onlplab/alephbert-base
RandomForestClassifier,0.9248554913294798,0.9248554913294798,0.9248554913294798,0.9248554913294798,0.9595202398800601,0.7652324709411324,0.8229920610372202,0.9297865518107998,0.9248554913294798,0.9164558410467201,yonatanlou/BEREL-finetuned-DSS-sectarian-classification
AdaBoostClassifier,0.9248554913294798,0.9248554913294798,0.9248554913294798,0.9248554913294798,0.9595202398800601,0.7652324709411324,0.8229920610372202,0.9297865518107998,0.9248554913294798,0.9164558410467201,yonatanlou/BEREL-finetuned-DSS-sectarian-classification
LogisticRegression,0.9248554913294798,0.9248554913294798,0.9248554913294798,0.9248554913294798,0.9089856902356902,0.815394169478815,0.8505697079066644,0.9236147603199626,0.9248554913294798,0.9211827344524003,dicta-il/dictabert
