epoch,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,num_adjs,epochs,hidden_dim,latent_dim,distance,learning_rate,threshold,bert_model,adj_type,num_edges
59,0.650757908821106,0.8186812996864319,2.092351198196411,0.43396225571632385,1.5604218244552612,0.5867508053779602,0.5867507886435331,0.5867507886435331,0.5867507886435331,0.3591245791245791,0.36255565796210953,0.33974260559473746,0.5117719556994005,0.5867507886435331,0.5239351630713356,1,500,300,100,cosine,0.001,0.99,dicta-il/dictabert,BOW-n_gram,9391
42,1.6283607482910156,0.5567765831947327,2.8006014823913574,0.21698112785816193,2.3568406105041504,0.37223973870277405,0.3722397476340694,0.3722397476340694,0.3722397476340694,0.18484366799232352,0.17457810719746203,0.15961315670369064,0.2951940778820219,0.3722397476340694,0.2997558160942057,1,500,300,100,cosine,0.001,0.99,dicta-il/dictabert,starr,9391
82,0.3539850115776062,0.8717948794364929,1.3727936744689941,0.6132075190544128,1.100597858428955,0.659305989742279,0.6593059936908517,0.6593059936908517,0.6593059936908517,0.5440001099820834,0.5256046424304489,0.5124396662847388,0.6323280265570863,0.6593059936908517,0.6281896324292799,2,500,300,100,cosine,0.001,0.99,dicta-il/dictabert,tfidf & trigram,9391
87,0.33267325162887573,0.8846153616905212,1.5052849054336548,0.5471698045730591,1.0927973985671997,0.6750788688659668,0.6750788643533123,0.6750788643533123,0.6750788643533123,0.4909193595778035,0.5118217443249701,0.48347790048169553,0.6101998683809601,0.6750788643533123,0.6248153696182537,2,500,300,100,cosine,0.001,0.99,dicta-il/dictabert,tfidf & BOW-n_gram,9391
80,0.5140498876571655,0.8644688725471497,1.8232150077819824,0.4811320900917053,1.4102280139923096,0.608832836151123,0.6088328075709779,0.6088328075709779,0.6088328075709779,0.39790382819794584,0.4207793601858118,0.3922814657664416,0.5339949544486564,0.6088328075709779,0.5535354166963586,2,500,300,100,cosine,0.001,0.99,dicta-il/dictabert,tfidf & starr,9391
71,0.41995248198509216,0.8553113341331482,1.7055059671401978,0.49056604504585266,1.3748341798782349,0.6214510798454285,0.6214511041009464,0.6214511041009464,0.6214511041009464,0.42193344595783616,0.41526581327871653,0.39583002839750936,0.5671562363414329,0.6214511041009464,0.5727125083628822,2,500,300,100,cosine,0.001,0.99,dicta-il/dictabert,trigram & BOW-n_gram,9391
65,0.7297220230102539,0.8131868243217468,2.1451289653778076,0.46226415038108826,1.7670484781265259,0.5425867438316345,0.5425867507886435,0.5425867507886435,0.5425867507886435,0.3345416291057023,0.33874053974699136,0.3168553704074946,0.47042560774387676,0.5425867507886435,0.48626005434731745,2,500,300,100,cosine,0.001,0.99,dicta-il/dictabert,trigram & starr,9391
55,1.0079892873764038,0.7142857313156128,2.3437232971191406,0.349056601524353,1.8235687017440796,0.4826498329639435,0.48264984227129337,0.48264984227129337,0.48264984227129337,0.2503981184392949,0.26534555766813833,0.2419961729054342,0.3997736176011366,0.48264984227129337,0.42276418205084804,2,500,300,100,cosine,0.001,0.99,dicta-il/dictabert,BOW-n_gram & starr,9391
91,0.3262503743171692,0.8699633479118347,1.3854737281799316,0.5943396091461182,1.0402461290359497,0.7003154754638672,0.7003154574132492,0.7003154574132492,0.7003154574132492,0.5613951186209251,0.5675109373302921,0.547252857388232,0.6482073199687934,0.7003154574132492,0.6603830885331506,1,500,300,100,cosine,0.001,0.99,dicta-il/MsBERT,tfidf,9391
58,0.5654022693634033,0.8260073065757751,1.7312488555908203,0.5471698045730591,1.4862010478973389,0.5930599570274353,0.5930599369085173,0.5930599369085173,0.5930599369085173,0.4033738209748002,0.40482873064808544,0.3853277811391402,0.5212856391294473,0.5930599369085173,0.5380321237346404,1,500,300,100,cosine,0.001,0.99,dicta-il/MsBERT,trigram,9391
51,0.7414005994796753,0.807692289352417,2.1579010486602783,0.4528301954269409,1.61272132396698,0.5709779262542725,0.5709779179810726,0.5709779179810726,0.5709779179810726,0.29836999355058924,0.329533425236651,0.2993122295409088,0.4521931806123774,0.5709779179810726,0.49132112065218086,1,500,300,100,cosine,0.001,0.99,dicta-il/MsBERT,BOW-n_gram,9391
41,1.5297054052352905,0.5787546038627625,2.8105862140655518,0.21698112785816193,2.237905740737915,0.40378549695014954,0.4037854889589905,0.4037854889589905,0.4037854889589905,0.23218438391492896,0.21114082285695188,0.20160696911202305,0.34218089118453626,0.4037854889589905,0.33650947853793517,1,500,300,100,cosine,0.001,0.99,dicta-il/MsBERT,starr,9391
76,0.3469843864440918,0.8699633479118347,1.4177701473236084,0.6415094137191772,1.095295786857605,0.6908517479896545,0.6908517350157729,0.6908517350157729,0.6908517350157729,0.547192909982184,0.5468643795869602,0.5263572160844112,0.6453714226712247,0.6908517350157729,0.6522071277611953,2,500,300,100,cosine,0.001,0.99,dicta-il/MsBERT,tfidf & trigram,9391
78,0.342837929725647,0.8736263513565063,1.5550793409347534,0.6037735939025879,1.108109951019287,0.6813880205154419,0.6813880126182965,0.6813880126182965,0.6813880126182965,0.5677916865089541,0.5401088240314047,0.5292263520792931,0.646290199280161,0.6813880126182965,0.6450938895849825,2,500,300,100,cosine,0.001,0.99,dicta-il/MsBERT,tfidf & BOW-n_gram,9391
63,0.637162446975708,0.8333333134651184,1.8760709762573242,0.4716981053352356,1.353519320487976,0.624605655670166,0.6246056782334385,0.6246056782334385,0.6246056782334385,0.4363527885369991,0.43308185768830926,0.4203489140957495,0.5411338695893735,0.6246056782334385,0.5649290171731572,2,500,300,100,cosine,0.001,0.99,dicta-il/MsBERT,tfidf & starr,9391
63,0.4602341651916504,0.8461538553237915,1.7541769742965698,0.5566037893295288,1.3905006647109985,0.602523684501648,0.6025236593059937,0.6025236593059937,0.6025236593059937,0.39133607786548963,0.40348516811742613,0.38179066167306996,0.5305712668395912,0.6025236593059937,0.5516203767957003,2,500,300,100,cosine,0.001,0.99,dicta-il/MsBERT,trigram & BOW-n_gram,9391
64,0.6548665761947632,0.8113552927970886,2.063756227493286,0.4716981053352356,1.6562224626541138,0.5583596229553223,0.5583596214511041,0.5583596214511041,0.5583596214511041,0.3367966291248025,0.3632522311619086,0.33692003477849447,0.46863035414861254,0.5583596214511041,0.4985721162389978,2,500,300,100,cosine,0.001,0.99,dicta-il/MsBERT,trigram & starr,9391
56,0.8783099055290222,0.767399251461029,2.375391721725464,0.3962264060974121,1.7537841796875,0.4952681362628937,0.4952681388012618,0.4952681388012618,0.4952681388012618,0.2368048220954625,0.26314121195411516,0.23611309484602808,0.3940616791613668,0.4952681388012618,0.4244276848766496,2,500,300,100,cosine,0.001,0.99,dicta-il/MsBERT,BOW-n_gram & starr,9391
97,0.3659107983112335,0.8626373410224915,1.5083935260772705,0.5943396091461182,1.0733675956726074,0.7097792029380798,0.7097791798107256,0.7097791798107256,0.7097791798107257,0.5965044555834028,0.5831023724185014,0.5687999915616871,0.668331745504666,0.7097791798107256,0.6711818542365741,1,500,300,100,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,tfidf,9391
67,0.5587252378463745,0.8223443031311035,1.7976194620132446,0.5566037893295288,1.5684376955032349,0.5615141987800598,0.5615141955835962,0.5615141955835962,0.5615141955835962,0.3289142443383929,0.3607238343496408,0.3304365041089179,0.46666463799927677,0.5615141955835962,0.49767679533605974,1,500,300,100,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,trigram,9391
63,0.6990469098091125,0.7985348105430603,2.1480889320373535,0.40566039085388184,1.623119831085205,0.5772870779037476,0.5772870662460567,0.5772870662460567,0.5772870662460567,0.3489522905936568,0.36190355880678465,0.3343468751846688,0.4770966977069313,0.5772870662460567,0.5027426035447257,1,500,300,100,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,BOW-n_gram,9391
45,1.664427638053894,0.5421245694160461,2.914435625076294,0.2075471729040146,2.3392066955566406,0.35962146520614624,0.35962145110410093,0.35962145110410093,0.35962145110410093,0.1548750854226624,0.15151393552683876,0.13164946326845564,0.27787531293275164,0.35962145110410093,0.2745411392244021,1,500,300,100,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,starr,9391
80,0.40697529911994934,0.8571428656578064,1.5241533517837524,0.6037735939025879,1.1572895050048828,0.6782334446907043,0.6782334384858044,0.6782334384858044,0.6782334384858044,0.5350212024817288,0.522642157364738,0.503059920809843,0.6316202000215366,0.6782334384858044,0.6344847582697412,2,500,300,100,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,tfidf & trigram,9391
80,0.43493619561195374,0.8516483306884766,1.6101999282836914,0.5188679099082947,1.1626757383346558,0.652996838092804,0.6529968454258676,0.6529968454258676,0.6529968454258676,0.4790822686798296,0.4803468168629459,0.4610358134840894,0.5904010968343123,0.6529968454258676,0.6056110205952477,2,500,300,100,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,tfidf & BOW-n_gram,9391
90,0.49541717767715454,0.8736263513565063,1.9523295164108276,0.4433962404727936,1.352665662765503,0.6277602314949036,0.6277602523659306,0.6277602523659306,0.6277602523659306,0.45559364852553697,0.4757583978745269,0.4481081987008814,0.5618134166654056,0.6277602523659306,0.5784624002000658,2,500,300,100,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,tfidf & starr,9391
75,0.4572465121746063,0.8443223237991333,1.7700992822647095,0.5283018946647644,1.4452003240585327,0.5709779262542725,0.5709779179810726,0.5709779179810726,0.5709779179810726,0.3507805595390735,0.36225576908157553,0.33726252967226594,0.4847771609813684,0.5709779179810726,0.5076112372898292,2,500,300,100,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,trigram & BOW-n_gram,9391
77,0.6689066886901855,0.8223443031311035,2.241255760192871,0.46226415038108826,1.8048702478408813,0.5331230163574219,0.5331230283911672,0.5331230283911672,0.5331230283911672,0.31345678948138905,0.34249715350360516,0.31585229062876125,0.43654588960754676,0.5331230283911672,0.469036938196337,2,500,300,100,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,trigram & starr,9391
64,0.9659258127212524,0.7362637519836426,2.472670078277588,0.3679245412349701,1.8403019905090332,0.4889589846134186,0.4889589905362776,0.4889589905362776,0.4889589905362776,0.23913771790042976,0.2552527090591607,0.23277683202245475,0.3868694760597129,0.4889589905362776,0.41531723329264514,2,500,300,100,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,BOW-n_gram & starr,9391
86,0.36008158326148987,0.8589743375778198,1.4266327619552612,0.6226415038108826,1.0996941328048706,0.7097792029380798,0.7097791798107256,0.7097791798107256,0.7097791798107257,0.5940513491085574,0.5853476702508961,0.5685794047633558,0.6607610794937998,0.7097791798107256,0.6674492610118535,1,500,300,100,cosine,0.001,0.99,yonatanlou/alephbert-base-finetuned-DSS-maskedLM,tfidf,9391
48,0.7325904965400696,0.7985348105430603,1.875169038772583,0.5094339847564697,1.6226239204406738,0.5615141987800598,0.5615141955835962,0.5615141955835962,0.5615141955835962,0.3614017425070057,0.3730757405079985,0.3482829670266634,0.4765788821284422,0.5615141955835962,0.49839214731037207,1,500,300,100,cosine,0.001,0.99,yonatanlou/alephbert-base-finetuned-DSS-maskedLM,trigram,9391
47,0.8508937954902649,0.7692307829856873,2.26155161857605,0.4150943458080292,1.7442986965179443,0.5362775921821594,0.5362776025236593,0.5362776025236593,0.5362776025236593,0.27166272434899885,0.31146280099828483,0.2775081779424911,0.42984354943902164,0.5362776025236593,0.4638621693305244,1,500,300,100,cosine,0.001,0.99,yonatanlou/alephbert-base-finetuned-DSS-maskedLM,BOW-n_gram,9391
36,1.6923017501831055,0.5274725556373596,2.9405152797698975,0.19811320304870605,2.38808012008667,0.3564668893814087,0.35646687697160884,0.35646687697160884,0.35646687697160884,0.1876300742441081,0.17026781008716493,0.15451995210462466,0.2915879653708564,0.35646687697160884,0.2817778000195398,1,500,300,100,cosine,0.001,0.99,yonatanlou/alephbert-base-finetuned-DSS-maskedLM,starr,9391
72,0.3845394253730774,0.860805869102478,1.4938944578170776,0.6415094137191772,1.1672401428222656,0.6940063238143921,0.694006309148265,0.694006309148265,0.694006309148265,0.5699316944413787,0.5560806280935314,0.5377084669392518,0.6560352545058008,0.694006309148265,0.6545325711404283,2,500,300,100,cosine,0.001,0.99,yonatanlou/alephbert-base-finetuned-DSS-maskedLM,tfidf & trigram,9391
75,0.38078710436820984,0.8663003444671631,1.610711693763733,0.5660377144813538,1.220310091972351,0.6656151413917542,0.6656151419558359,0.6656151419558359,0.6656151419558359,0.49419036065176775,0.5236519542584058,0.489708410376979,0.6042354040521813,0.6656151419558359,0.6189922465115516,2,500,300,100,cosine,0.001,0.99,yonatanlou/alephbert-base-finetuned-DSS-maskedLM,tfidf & BOW-n_gram,9391
70,0.5524370074272156,0.8534798622131348,1.9233455657958984,0.4528301954269409,1.4130958318710327,0.6277602314949036,0.6277602523659306,0.6277602523659306,0.6277602523659306,0.4864853058280168,0.46033149693794845,0.4544193310416221,0.5761219657249815,0.6277602523659306,0.5824474082702346,2,500,300,100,cosine,0.001,0.99,yonatanlou/alephbert-base-finetuned-DSS-maskedLM,tfidf & starr,9391
58,0.5270499587059021,0.8278388381004333,1.8956533670425415,0.5471698045730591,1.520244836807251,0.6056782603263855,0.6056782334384858,0.6056782334384858,0.6056782334384858,0.4290359771840439,0.40221396142686466,0.3909922757364359,0.5562426121632447,0.6056782334384858,0.5561657131965713,2,500,300,100,cosine,0.001,0.99,yonatanlou/alephbert-base-finetuned-DSS-maskedLM,trigram & BOW-n_gram,9391
52,0.9057027697563171,0.7564102411270142,2.2917020320892334,0.4245283007621765,1.8426498174667358,0.511040985584259,0.5110410094637224,0.5110410094637224,0.5110410094637224,0.2752090425500575,0.2899151429215945,0.2656203409041104,0.4099788685872934,0.5110410094637224,0.4358737779266236,2,500,300,100,cosine,0.001,0.99,yonatanlou/alephbert-base-finetuned-DSS-maskedLM,trigram & starr,9391
53,0.9512010216712952,0.7289377450942993,2.5088255405426025,0.3679245412349701,1.8826318979263306,0.47318610548973083,0.47318611987381703,0.47318611987381703,0.47318611987381703,0.23072796534928366,0.24055959046926792,0.2212733914844978,0.38961712966230244,0.47318611987381703,0.40922651347120104,2,500,300,100,cosine,0.001,0.99,yonatanlou/alephbert-base-finetuned-DSS-maskedLM,BOW-n_gram & starr,9391
153,0.3075040578842163,0.8736263513565063,1.5027761459350586,0.5566037893295288,1.134181261062622,0.6908517479896545,0.6908517350157729,0.6908517350157729,0.6908517350157729,0.5550181082534024,0.5669707768933575,0.5426203373740687,0.6515881785273139,0.6908517350157729,0.6570174620724317,1,500,300,100,cosine,0.001,0.99,yonatanlou/dictabert-finetuned-DSS-maskedLM,tfidf,9391
77,0.653121292591095,0.8095238208770752,1.9256528615951538,0.4811320900917053,1.5968698263168335,0.5804416537284851,0.580441640378549,0.580441640378549,0.580441640378549,0.37714505973329504,0.39260848733106796,0.36794980972946595,0.5095538077724011,0.580441640378549,0.5272868452958782,1,500,300,100,cosine,0.001,0.99,yonatanlou/dictabert-finetuned-DSS-maskedLM,trigram,9391
72,0.8272136449813843,0.8040292859077454,2.202040910720825,0.40566039085388184,1.7065908908843994,0.5488958954811096,0.5488958990536278,0.5488958990536278,0.5488958990536278,0.2990873732562668,0.32242207732530315,0.29262810236244774,0.4517929042989651,0.5488958990536278,0.4783882972079957,1,500,300,100,cosine,0.001,0.99,yonatanlou/dictabert-finetuned-DSS-maskedLM,BOW-n_gram,9391
51,1.7230385541915894,0.5311355590820312,2.940671920776367,0.22641509771347046,2.4448788166046143,0.3564668893814087,0.35646687697160884,0.35646687697160884,0.35646687697160884,0.1724554421389336,0.16720018762599406,0.14858669567269217,0.27741593129420183,0.35646687697160884,0.27865955905476103,1,500,300,100,cosine,0.001,0.99,yonatanlou/dictabert-finetuned-DSS-maskedLM,starr,9391
117,0.34934672713279724,0.8809523582458496,1.5594115257263184,0.5566037893295288,1.2157810926437378,0.6687697172164917,0.668769716088328,0.668769716088328,0.668769716088328,0.5365336885336885,0.539520184952443,0.5200426475356951,0.6370892514425638,0.668769716088328,0.6377120228438005,2,500,300,100,cosine,0.001,0.99,yonatanlou/dictabert-finetuned-DSS-maskedLM,tfidf & trigram,9391
119,0.3474332094192505,0.8754578828811646,1.6310160160064697,0.5,1.1783233880996704,0.6750788688659668,0.6750788643533123,0.6750788643533123,0.6750788643533123,0.5332275476298246,0.5279922171018945,0.5095322476503757,0.6281933068484526,0.6750788643533123,0.6344350540559032,2,500,300,100,cosine,0.001,0.99,yonatanlou/dictabert-finetuned-DSS-maskedLM,tfidf & BOW-n_gram,9391
96,0.6561803221702576,0.8131868243217468,2.0662872791290283,0.4433962404727936,1.468430995941162,0.5804416537284851,0.580441640378549,0.580441640378549,0.580441640378549,0.3629025832555245,0.39897089768057503,0.3622632953413938,0.49942070413864814,0.580441640378549,0.5222749280132805,2,500,300,100,cosine,0.001,0.99,yonatanlou/dictabert-finetuned-DSS-maskedLM,tfidf & starr,9391
100,0.42286810278892517,0.8553113341331482,1.8555630445480347,0.4811320900917053,1.509635329246521,0.6119873523712158,0.61198738170347,0.61198738170347,0.61198738170347,0.3890442001976227,0.42189072910363234,0.38520940107147,0.5385907418198989,0.61198738170347,0.5573681917149773,2,500,300,100,cosine,0.001,0.99,yonatanlou/dictabert-finetuned-DSS-maskedLM,trigram & BOW-n_gram,9391
82,0.8202528357505798,0.7710622549057007,2.3064351081848145,0.4433962404727936,1.8649109601974487,0.5236592888832092,0.5236593059936908,0.5236593059936908,0.5236593059936908,0.330195396081853,0.3482530482659515,0.3220165729462988,0.44252617763235863,0.5236593059936908,0.4632478351525835,2,500,300,100,cosine,0.001,0.99,yonatanlou/dictabert-finetuned-DSS-maskedLM,trigram & starr,9391
68,1.1761442422866821,0.6538461446762085,2.500575542449951,0.33018869161605835,1.9415887594223022,0.4511041045188904,0.45110410094637227,0.45110410094637227,0.45110410094637227,0.18832494570346467,0.21749345421603483,0.19176618656624556,0.3460055497768972,0.45110410094637227,0.3787182839811436,2,500,300,100,cosine,0.001,0.99,yonatanlou/dictabert-finetuned-DSS-maskedLM,BOW-n_gram & starr,9391
