epoch,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,num_adjs,epochs,hidden_dim,latent_dim,distance,learning_rate,threshold,bert_model,adj_type,num_edges
96,0.26572924852371216,0.9094076752662659,1.428061604499817,0.6785714030265808,1.015011191368103,0.7687296271324158,0.7687296416938111,0.7687296416938111,0.768729641693811,0.5896517869542218,0.5774295429870221,0.5667068170454721,0.7397113706341099,0.7687296416938111,0.7428174887799619,2,500,300,100,cosine,0.001,0.99,yonatanlou/dictabert-finetuned-DSS-maskedLM,trigram & BOW-n_gram,9313
50,0.28013402223587036,0.911149799823761,1.154091238975525,0.726190447807312,0.9070026278495789,0.7654722929000854,0.7654723127035831,0.7654723127035831,0.7654723127035831,0.579947657947859,0.5510226603959291,0.5479174675154543,0.7209004170856987,0.7654723127035831,0.7322856879091011,2,500,500,100,cosine,0.001,0.99,dicta-il/BEREL,trigram & BOW-n_gram,9313
52,0.3104506731033325,0.9094076752662659,1.182431936264038,0.7142857313156128,0.9606322050094604,0.7654722929000854,0.7654723127035831,0.7654723127035831,0.7654723127035831,0.5494470864021923,0.5453209060099642,0.5334444551630223,0.7138044250021611,0.7654723127035831,0.7300403356068889,2,500,500,100,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,trigram & BOW-n_gram,9313
57,0.2673281133174896,0.9128919839859009,1.209100604057312,0.7142857313156128,0.9691599607467651,0.7654722929000854,0.7654723127035831,0.7654723127035831,0.7654723127035831,0.6092741043785935,0.5646191516239993,0.5652976331487064,0.727134979942031,0.7654723127035831,0.7329588128204835,2,500,500,100,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,tfidf & trigram,9313
72,0.27931633591651917,0.9146341681480408,1.2178865671157837,0.738095223903656,0.9416251182556152,0.7654722929000854,0.7654723127035831,0.7654723127035831,0.7654723127035831,0.5500895767383872,0.537708124055077,0.5285150652255096,0.7231468279082766,0.7654723127035831,0.7345719148768031,2,500,300,100,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,trigram & BOW-n_gram,9313
65,0.333408921957016,0.900696873664856,1.2498886585235596,0.7023809552192688,0.995624840259552,0.7654722929000854,0.7654723127035831,0.7654723127035831,0.7654723127035831,0.5539320706737605,0.5363923345813927,0.530158668074774,0.726918635713424,0.7654723127035831,0.736796932664464,1,500,300,100,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,trigram,9313
81,0.27228063344955444,0.9128919839859009,1.3398427963256836,0.6904761791229248,1.0218100547790527,0.7654722929000854,0.7654723127035831,0.7654723127035831,0.7654723127035831,0.5938603156828242,0.5744053072965815,0.5587694383525185,0.74276155988766,0.7654723127035831,0.7385376032702529,1,500,500,100,cosine,0.001,0.99,yonatanlou/dictabert-finetuned-DSS-maskedLM,trigram,9313
76,0.36457979679107666,0.900696873664856,1.4376466274261475,0.6904761791229248,1.0421247482299805,0.7654722929000854,0.7654723127035831,0.7654723127035831,0.7654723127035831,0.550205554311928,0.536849728065102,0.5262863575603717,0.7270924053945124,0.7654723127035831,0.7355440468058315,1,500,300,100,cosine,0.001,0.99,yonatanlou/dictabert-finetuned-DSS-maskedLM,trigram,9313
68,0.26591992378234863,0.9128919839859009,1.1517627239227295,0.761904776096344,0.9216514229774475,0.7622149586677551,0.762214983713355,0.762214983713355,0.7622149837133552,0.5558513989088782,0.5383221591427962,0.5317888758803194,0.7138274908226048,0.762214983713355,0.7283377316110478,2,500,300,100,cosine,0.001,0.99,dicta-il/BEREL,trigram & BOW-n_gram,9313
58,0.2873750627040863,0.9094076752662659,1.207188367843628,0.726190447807312,1.0168126821517944,0.7622149586677551,0.762214983713355,0.762214983713355,0.7622149837133552,0.6066645821253964,0.5558472217994378,0.5573556759139385,0.7272242980814838,0.762214983713355,0.7299549420239888,1,500,500,100,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,trigram,9313
84,0.30338090658187866,0.907665491104126,1.407886266708374,0.7023809552192688,0.9964797496795654,0.7622149586677551,0.762214983713355,0.762214983713355,0.7622149837133552,0.5929899040424833,0.5745786657940396,0.5672572507730328,0.7323677788729223,0.762214983713355,0.7368847147322249,2,500,300,100,cosine,0.001,0.99,yonatanlou/dictabert-finetuned-DSS-maskedLM,tfidf & trigram,9313
70,0.27018362283706665,0.9128919839859009,1.1616843938827515,0.7023809552192688,0.9725601077079773,0.7589576840400696,0.758957654723127,0.758957654723127,0.758957654723127,0.5322044201811829,0.5299888258094628,0.5162449756367756,0.7081665550436934,0.758957654723127,0.723594170119707,1,500,300,100,cosine,0.001,0.99,dicta-il/BEREL,trigram,9313
58,0.32955995202064514,0.911149799823761,1.3272660970687866,0.6190476417541504,0.9231720566749573,0.7589576840400696,0.758957654723127,0.758957654723127,0.758957654723127,0.5294468286769085,0.5121486323771642,0.5070540742257972,0.716434815955797,0.758957654723127,0.7276153820825959,2,500,300,100,cosine,0.001,0.99,dicta-il/BEREL,tfidf & BOW-n_gram,9313
45,0.33665528893470764,0.897212564945221,1.1926392316818237,0.7142857313156128,0.9589477181434631,0.7589576840400696,0.758957654723127,0.758957654723127,0.758957654723127,0.5865718643287081,0.5448823095187362,0.5424398963219798,0.7240843758135084,0.758957654723127,0.7250637260437551,1,500,500,100,cosine,0.001,0.99,dicta-il/BEREL,trigram,9313
46,0.30639123916625977,0.911149799823761,1.1755197048187256,0.7023809552192688,0.9232719540596008,0.7589576840400696,0.758957654723127,0.758957654723127,0.758957654723127,0.5631687826550519,0.5334788007468062,0.5265964588246052,0.71984419293118,0.758957654723127,0.7230826900978871,2,500,500,100,cosine,0.001,0.99,dicta-il/BEREL,tfidf & trigram,9313
43,0.3169640898704529,0.904181182384491,1.234456181526184,0.7023809552192688,0.9242870807647705,0.7557003498077393,0.755700325732899,0.755700325732899,0.7557003257328991,0.5439427337794815,0.5423483303400201,0.5290351874155541,0.7039598209598347,0.755700325732899,0.7205266406484186,2,500,500,100,cosine,0.001,0.99,dicta-il/MsBERT,tfidf & trigram,9313
51,0.34610292315483093,0.8989546895027161,1.3181546926498413,0.6904761791229248,0.9235509037971497,0.7557003498077393,0.755700325732899,0.755700325732899,0.7557003257328991,0.5415365402980366,0.5289309728437152,0.5178935335854573,0.7119761945228238,0.755700325732899,0.7216876505147313,2,500,300,100,cosine,0.001,0.99,dicta-il/MsBERT,tfidf & trigram,9313
65,0.2752891480922699,0.907665491104126,1.1360074281692505,0.7142857313156128,0.9235559701919556,0.7557003498077393,0.755700325732899,0.755700325732899,0.7557003257328991,0.5219465216949303,0.524506369669112,0.5111823488529119,0.7048418987188133,0.755700325732899,0.7223191830016149,2,500,300,100,cosine,0.001,0.99,dicta-il/BEREL,tfidf & trigram,9313
42,0.38315898180007935,0.895470380783081,1.2837871313095093,0.7023809552192688,0.922856330871582,0.7557003498077393,0.755700325732899,0.755700325732899,0.7557003257328991,0.4987575393603674,0.5067462558217406,0.4938017067243272,0.7014441385970931,0.755700325732899,0.7206283710308614,2,500,300,100,cosine,0.001,0.99,onlplab/alephbert-base,tfidf & trigram,9313
60,0.287429541349411,0.9146341681480408,1.3169256448745728,0.7142857313156128,0.9220698475837708,0.7557003498077393,0.755700325732899,0.755700325732899,0.7557003257328991,0.5530244457958838,0.5404806804460544,0.5265819174029377,0.7062225627053554,0.755700325732899,0.7169136690010667,2,500,300,100,cosine,0.001,0.99,dicta-il/MsBERT,trigram & BOW-n_gram,9313
44,0.3333519995212555,0.900696873664856,1.2559573650360107,0.6785714030265808,0.9486615061759949,0.7524430155754089,0.752442996742671,0.752442996742671,0.752442996742671,0.5478282773795646,0.5333004703053179,0.5235712917255498,0.7060845586041984,0.752442996742671,0.7180254360542874,1,500,500,100,cosine,0.001,0.99,dicta-il/MsBERT,trigram,9313
59,0.35815712809562683,0.900696873664856,1.4284714460372925,0.6190476417541504,0.9788677096366882,0.7524430155754089,0.752442996742671,0.752442996742671,0.752442996742671,0.5365858455766055,0.4993353491691441,0.49794051870944006,0.7202582814687598,0.752442996742671,0.7225405726497954,1,500,300,100,cosine,0.001,0.99,dicta-il/BEREL,BOW-n_gram,9313
45,0.4112299680709839,0.8937281966209412,1.352099061012268,0.6904761791229248,0.984926700592041,0.7491856813430786,0.749185667752443,0.749185667752443,0.7491856677524429,0.5330157255161329,0.5211572833906629,0.5122516268213584,0.7066238353841342,0.749185667752443,0.7168126053615382,2,500,300,100,cosine,0.001,0.99,yonatanlou/alephbert-base-finetuned-DSS-maskedLM,tfidf & trigram,9313
46,0.29630622267723083,0.900696873664856,1.235575795173645,0.6785714030265808,0.9181541204452515,0.7491856813430786,0.749185667752443,0.749185667752443,0.7491856677524429,0.5511463890175505,0.5331563600296286,0.523799487735367,0.7061550997187626,0.749185667752443,0.7161811572012373,2,500,500,100,cosine,0.001,0.99,dicta-il/MsBERT,trigram & BOW-n_gram,9313
42,0.3613818287849426,0.9059233665466309,1.3558945655822754,0.6071428656578064,0.9420571327209473,0.7491856813430786,0.749185667752443,0.749185667752443,0.7491856677524429,0.518997756392333,0.5166319560710143,0.502770637329504,0.7010436294776998,0.749185667752443,0.7128036088511536,2,500,500,100,cosine,0.001,0.99,dicta-il/BEREL,tfidf & BOW-n_gram,9313
44,0.37699639797210693,0.8937281966209412,1.2999883890151978,0.7023809552192688,0.9287804961204529,0.7491856813430786,0.749185667752443,0.749185667752443,0.7491856677524429,0.5050771938982083,0.5114643009345224,0.4953701330875825,0.684523987523808,0.749185667752443,0.7061478625123303,2,500,300,100,cosine,0.001,0.99,onlplab/alephbert-base,trigram & BOW-n_gram,9313
52,0.36036601662635803,0.8989546895027161,1.3512426614761353,0.7023809552192688,0.961941123008728,0.7491856813430786,0.749185667752443,0.749185667752443,0.7491856677524429,0.5453202706909954,0.5177780906382013,0.5095790025614761,0.7133126127705618,0.749185667752443,0.7176712650598794,1,500,300,100,cosine,0.001,0.99,dicta-il/MsBERT,trigram,9313
51,0.35811683535575867,0.9094076752662659,1.4222040176391602,0.6190476417541504,0.9720503687858582,0.7491856813430786,0.749185667752443,0.749185667752443,0.7491856677524429,0.5411502771440857,0.5226368722075093,0.5168891740443465,0.7158204859409061,0.749185667752443,0.7214250169439431,2,500,300,100,cosine,0.001,0.99,dicta-il/MsBERT,tfidf & BOW-n_gram,9313
35,0.4027770161628723,0.8902438879013062,1.3099721670150757,0.6904761791229248,0.9796584844589233,0.7459283471107483,0.745928338762215,0.745928338762215,0.7459283387622151,0.493004744813579,0.49347566791472613,0.4737747146153211,0.691370583484698,0.745928338762215,0.7064735173497333,2,500,500,100,cosine,0.001,0.99,yonatanlou/alephbert-base-finetuned-DSS-maskedLM,tfidf & trigram,9313
32,0.39818570017814636,0.895470380783081,1.311489462852478,0.7023809552192688,0.9539586901664734,0.742671012878418,0.742671009771987,0.742671009771987,0.742671009771987,0.511966070691456,0.5018938287013078,0.484621045094936,0.7013785784232605,0.742671009771987,0.7048123754706577,2,500,500,100,cosine,0.001,0.99,onlplab/alephbert-base,trigram & BOW-n_gram,9313
38,0.4638216197490692,0.8815330862998962,1.4435869455337524,0.5595238208770752,1.0756059885025024,0.742671012878418,0.742671009771987,0.742671009771987,0.742671009771987,0.5726127773340314,0.516862973898985,0.5135544829084182,0.7246913519954059,0.742671009771987,0.711887218520064,1,500,500,100,cosine,0.001,0.99,dicta-il/dictabert,BOW-n_gram,9313
33,0.3798280656337738,0.891986072063446,1.2975279092788696,0.6904761791229248,0.9497517347335815,0.742671012878418,0.742671009771987,0.742671009771987,0.742671009771987,0.5033556086907138,0.5087777050588684,0.4910319007181439,0.6915335809167099,0.742671009771987,0.7071507606899411,2,500,500,100,cosine,0.001,0.99,onlplab/alephbert-base,tfidf & trigram,9313
44,0.32630589604377747,0.9094076752662659,1.3651894330978394,0.6071428656578064,0.9910773634910583,0.742671012878418,0.742671009771987,0.742671009771987,0.742671009771987,0.5893849757779529,0.546815651645984,0.5424411207810031,0.7266134049553359,0.742671009771987,0.7189229749304223,2,500,500,100,cosine,0.001,0.99,dicta-il/dictabert,tfidf & BOW-n_gram,9313
34,0.4069264233112335,0.895470380783081,1.4455015659332275,0.6190476417541504,0.9880309700965881,0.742671012878418,0.742671009771987,0.742671009771987,0.742671009771987,0.5172114341044732,0.48624019985862105,0.4822440664659531,0.7031665047611744,0.742671009771987,0.7079678718398285,2,500,500,100,cosine,0.001,0.99,onlplab/alephbert-base,tfidf & BOW-n_gram,9313
33,0.40622425079345703,0.8867595791816711,1.3077294826507568,0.6785714030265808,0.9769613146781921,0.742671012878418,0.742671009771987,0.742671009771987,0.742671009771987,0.5055977797055007,0.5126558214023588,0.49377505605944616,0.6915964611565464,0.742671009771987,0.7069860642430925,1,500,500,100,cosine,0.001,0.99,onlplab/alephbert-base,trigram,9313
32,0.4786413609981537,0.8745644688606262,1.3426496982574463,0.6666666865348816,1.0416854619979858,0.742671012878418,0.742671009771987,0.742671009771987,0.742671009771987,0.48985395405072996,0.48088168295232003,0.46678974232636156,0.6823076134878884,0.742671009771987,0.7004226591987772,1,500,500,100,cosine,0.001,0.99,yonatanlou/alephbert-base-finetuned-DSS-maskedLM,trigram,9313
63,0.3910263478755951,0.895470380783081,1.4082562923431396,0.6309523582458496,1.0038836002349854,0.742671012878418,0.742671009771987,0.742671009771987,0.742671009771987,0.5224165496491476,0.5038933788587528,0.49599455459318437,0.704130547014002,0.742671009771987,0.7118398421499027,1,500,300,100,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,BOW-n_gram,9313
38,0.38165566325187683,0.8937281966209412,1.4036517143249512,0.6547619104385376,0.9975038170814514,0.7394136786460876,0.739413680781759,0.739413680781759,0.739413680781759,0.5484185615048286,0.5117445858235332,0.51361436811009,0.705015374877211,0.739413680781759,0.7133985208508384,2,500,500,100,cosine,0.001,0.99,dicta-il/MsBERT,tfidf & BOW-n_gram,9313
47,0.3901742994785309,0.897212564945221,1.3712923526763916,0.6904761791229248,0.9778286218643188,0.7394136786460876,0.739413680781759,0.739413680781759,0.739413680781759,0.522775081862513,0.5011384863981817,0.49278056873965537,0.6950532850051332,0.739413680781759,0.7032903525526211,2,500,300,100,cosine,0.001,0.99,yonatanlou/alephbert-base-finetuned-DSS-maskedLM,trigram & BOW-n_gram,9313
42,0.41047999262809753,0.8832752704620361,1.3006712198257446,0.6904761791229248,0.9616087079048157,0.7394136786460876,0.739413680781759,0.739413680781759,0.739413680781759,0.48393523658069704,0.48664913802725424,0.4712731819989732,0.6819422813954708,0.739413680781759,0.6991363549523529,1,500,300,100,cosine,0.001,0.99,onlplab/alephbert-base,trigram,9313
44,0.37237685918807983,0.897212564945221,1.4362950325012207,0.5952380895614624,0.9876327514648438,0.7394136786460876,0.739413680781759,0.739413680781759,0.739413680781759,0.543440345274678,0.5091252084326876,0.5040709690196357,0.702331125004058,0.739413680781759,0.7051114320234559,1,500,500,100,cosine,0.001,0.99,dicta-il/BEREL,BOW-n_gram,9313
34,0.4279075264930725,0.8867595791816711,1.3384158611297607,0.6666666865348816,0.9902375340461731,0.7394136786460876,0.739413680781759,0.739413680781759,0.739413680781759,0.4987964928920785,0.4863996445229132,0.47107433416846795,0.6971429745092512,0.739413680781759,0.7054911468513787,2,500,500,100,cosine,0.001,0.99,yonatanlou/alephbert-base-finetuned-DSS-maskedLM,trigram & BOW-n_gram,9313
53,0.3404039442539215,0.9094076752662659,1.336119532585144,0.6309523582458496,0.9974396228790283,0.7394136786460876,0.739413680781759,0.739413680781759,0.739413680781759,0.5221477952055045,0.5175019194409777,0.5101282873635441,0.6899845876183649,0.739413680781759,0.707884036377816,2,500,500,100,cosine,0.001,0.99,yonatanlou/BEREL-finetuned-DSS-maskedLM,tfidf & BOW-n_gram,9313
51,0.3995243310928345,0.895470380783081,1.4249334335327148,0.5952380895614624,1.0103671550750732,0.7361563444137573,0.7361563517915309,0.7361563517915309,0.7361563517915309,0.5853415643995724,0.5411704658068924,0.5427376809135227,0.7129423100403479,0.7361563517915309,0.7125875420592761,2,500,300,100,cosine,0.001,0.99,dicta-il/dictabert,tfidf & BOW-n_gram,9313
46,0.3614114224910736,0.907665491104126,1.4522219896316528,0.6071428656578064,1.0158177614212036,0.7361563444137573,0.7361563517915309,0.7361563517915309,0.7361563517915309,0.5485032683642865,0.5056817440023812,0.505953951778799,0.7100378204233646,0.7361563517915309,0.7094266829524811,2,500,300,100,cosine,0.001,0.99,onlplab/alephbert-base,tfidf & BOW-n_gram,9313
87,0.2974177598953247,0.9128919839859009,1.4732462167739868,0.5952380895614624,1.0714936256408691,0.7296416759490967,0.7296416938110749,0.7296416938110749,0.729641693811075,0.5355732858590572,0.5378585803239543,0.522827388924536,0.6981416882315656,0.7296416938110749,0.7054182664722745,2,500,300,100,cosine,0.001,0.99,yonatanlou/dictabert-finetuned-DSS-maskedLM,tfidf & BOW-n_gram,9313
45,0.4462180435657501,0.8850173950195312,1.4508031606674194,0.6190476417541504,1.0575581789016724,0.7296416759490967,0.7296416938110749,0.7296416938110749,0.729641693811075,0.516159406921756,0.49381433509549855,0.48710786871826184,0.697469822244263,0.7296416938110749,0.7001498130094397,2,500,300,100,cosine,0.001,0.99,yonatanlou/alephbert-base-finetuned-DSS-maskedLM,tfidf & BOW-n_gram,9313
35,0.45514899492263794,0.8763065934181213,1.4560022354125977,0.6190476417541504,1.0658700466156006,0.7296416759490967,0.7296416938110749,0.7296416938110749,0.729641693811075,0.5052021604210009,0.48992673147105287,0.4823763743666543,0.6885810050075698,0.7296416938110749,0.6969574276631187,2,500,500,100,cosine,0.001,0.99,yonatanlou/alephbert-base-finetuned-DSS-maskedLM,tfidf & BOW-n_gram,9313
73,0.2986658215522766,0.9128919839859009,1.4358564615249634,0.6071428656578064,1.0218274593353271,0.7296416759490967,0.7296416938110749,0.7296416938110749,0.729641693811075,0.5646976964876922,0.5101528661397082,0.5120223239415204,0.7132336288814518,0.7296416938110749,0.7047823396050285,2,500,500,100,cosine,0.001,0.99,yonatanlou/dictabert-finetuned-DSS-maskedLM,tfidf & BOW-n_gram,9313
39,0.531367301940918,0.8623693585395813,1.3763718605041504,0.6666666865348816,1.0642811059951782,0.723127007484436,0.7231270358306189,0.7231270358306189,0.7231270358306189,0.5079810094059019,0.46157812716676977,0.45672607972068685,0.6903435345035643,0.7231270358306189,0.6882670753889665,1,500,300,100,cosine,0.001,0.99,yonatanlou/alephbert-base-finetuned-DSS-maskedLM,trigram,9313
